@relation netty

@attribute fqCaller string
@attribute fqCalls string

@data
'redis.netty4.RedisReplyDecoder.receive','io.netty.buffer.ByteBuf.readByte io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.skipBytes io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.skipBytes'
'com.torrent4j.net.peerwire.messages.RequestMessage.writeImpl','io.netty.buffer.ChannelBuffer.writeInt io.netty.buffer.ChannelBuffer.writeInt io.netty.buffer.ChannelBuffer.writeInt'
'com.torrent4j.net.peerwire.messages.RequestMessage.readImpl','io.netty.buffer.ChannelBuffer.readInt io.netty.buffer.ChannelBuffer.readInt io.netty.buffer.ChannelBuffer.readInt'
'cgl.iotcloud.streaming.http.server.ResponseWriter.write','io.netty.handler.codec.http.DefaultHttpResponse.<init> io.netty.handler.codec.http.HttpResponse.setHeader io.netty.handler.codec.http.HttpResponse.setHeader io.netty.channel.Channel.write io.netty.channel.ChannelFuture.addListener'
'cgl.iotcloud.streaming.http.server.ServerConfiguration.ServerConfiguration','io.netty.channel.socket.nio.NioClientSocketChannelFactory.<init> io.netty.bootstrap.ClientBootstrap.<init> io.netty.bootstrap.ClientBootstrap.setPipelineFactory'
'org.ineto.niosocks.Socks5Protocol.processMessage','io.netty.buffer.ChannelBuffer.array'
'org.ineto.niosocks.Socks5Protocol.processConnection','io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectIPv4','io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectDomain','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectIPv6','io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.isConnectionRequest','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.isBindRequest','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.checkCapacity','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.capacity'
'org.ineto.niosocks.Socks5Protocol.isIdentifierMethodSelectionMessage','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.capacity'
'org.ineto.niosocks.SocksProtocols.create','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'redis.netty4.StatusReply.write','io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes'
'org.ineto.niosocks.TrafficHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.channel.Channel.isWritable io.netty.buffer.ChannelBuffer.array io.netty.channel.Channels.write io.netty.channel.MessageEvent.getChannel'
'org.ineto.niosocks.TrafficHandler.channelInterestChanged','io.netty.channel.ChannelStateEvent.getChannel io.netty.channel.Channel.setReadable'
'org.ineto.niosocks.TrafficHandler.exceptionCaught','io.netty.channel.ExceptionEvent.getCause io.netty.channel.ExceptionEvent.getChannel'
'org.ineto.niosocks.TrafficHandler.closeOnFlush','io.netty.channel.Channel.isConnected io.netty.channel.Channel.write'
'org.jboss.errai.bus.server.io.websockets.WebSocketServer.start','io.netty.channel.socket.nio.NioServerSocketChannelFactory.<init> io.netty.bootstrap.ServerBootstrap.<init> io.netty.bootstrap.ServerBootstrap.setPipelineFactory io.netty.bootstrap.ServerBootstrap.bind'
'org.jboss.errai.bus.server.io.websockets.WebSocketServer.run','io.netty.bootstrap.ServerBootstrap.releaseExternalResources io.netty.channel.Channel.close'
'org.jboss.errai.bus.server.io.websockets.WebSocketServerPipelineFactory.getPipeline','io.netty.channel.Channels.pipeline io.netty.handler.codec.http.HttpRequestDecoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpChunkAggregator.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpResponseEncoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
