@relation camel

@attribute fqCaller string
@attribute fqCalls string

@data
'camelinaction.AggregateABCGroupTest.testABCGroup','org.apache.camel.component.mock.MockEndpoint.expectedMessageCount org.apache.camel.component.mock.MockEndpoint.message org.apache.camel.component.mock.MockEndpoint.message org.apache.camel.component.mock.MockEndpoint.getExchanges org.apache.camel.Exchange.getProperty org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getIn'
'camelinaction.AggregateABCGroupTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AggregateABCInvalidTest.testABCInvalid','org.apache.camel.component.mock.MockEndpoint.expectedBodiesReceived'
'camelinaction.AggregateABCInvalidTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AggregateABCRecoverTest.testABCRecover','org.apache.camel.component.mock.MockEndpoint.expectedMessageCount org.apache.camel.component.mock.MockEndpoint.expectedBodiesReceived org.apache.camel.component.mock.MockEndpoint.message org.apache.camel.component.mock.MockEndpoint.message'
'camelinaction.AggregateABCRecoverTest.configure','org.apache.camel.component.hawtdb.HawtDBAggregationRepository.<init> org.apache.camel.component.hawtdb.HawtDBAggregationRepository.setUseRecovery org.apache.camel.component.hawtdb.HawtDBAggregationRepository.setMaximumRedeliveries org.apache.camel.component.hawtdb.HawtDBAggregationRepository.setDeadLetterUri org.apache.camel.component.hawtdb.HawtDBAggregationRepository.setRecoveryInterval'
'camelinaction.AggregateABCRecoverTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AggregateABCTest.testABC','org.apache.camel.component.mock.MockEndpoint.expectedBodiesReceived'
'camelinaction.AggregateABCTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.openehealth.ipf.platform.camel.core.adapter.AggregatorAdapter.AggregatorAdapter','org.apache.camel.builder.Builder.body'
'org.openehealth.ipf.platform.camel.core.adapter.AggregatorAdapter.adaptAggregationInput','org.apache.camel.Expression.evaluate'
'controllers.Application.sendDirect','org.apache.camel.CamelContext.getEndpoint org.apache.camel.Endpoint.createExchange org.apache.camel.Exchange.getIn org.apache.camel.Endpoint.createProducer'
'org.apache.servicemix.camel.AsyncJbiMessagingTest.createRoutes','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AsyncOneThreadTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AtomikosXACommitTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.AtomikosXARollbackAfterDbTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.apache.servicemix.camel.nmr.AttachmentTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.apache.servicemix.camel.nmr.AttachmentTest.createCamelContext','org.apache.camel.spring.SpringCamelContext.springCamelContext'
'org.fusesource.bai.AuditEvent.AuditEvent','org.apache.camel.Exchange.getContext org.apache.camel.Exchange.getFromRouteId org.apache.camel.Exchange.getUnitOfWork org.apache.camel.Exchange.getUnitOfWork org.apache.camel.Exchange.getUnitOfWork org.apache.camel.Exchange.getException org.apache.camel.Exchange.getProperty org.apache.camel.Exchange.getException org.apache.camel.Exchange.getProperty'
'org.fusesource.bai.AuditEvent.endpointUri','org.apache.camel.management.event.ExchangeSendingEvent.getEndpoint org.apache.camel.management.event.ExchangeSentEvent.getEndpoint org.apache.camel.management.event.AbstractExchangeEvent.getExchange org.apache.camel.Exchange.getProperty org.apache.camel.Exchange.getFromEndpoint org.apache.camel.Endpoint.getEndpointUri'
'org.fusesource.bai.AuditEvent.getBreadCrumbId','org.apache.camel.Exchange.getIn org.apache.camel.Exchange.hasOut org.apache.camel.Exchange.getOut'
'org.fusesource.bai.AuditEvent.getCamelContext','org.apache.camel.Exchange.getContext'
'org.openehealth.ipf.platform.camel.ihe.mllp.core.intercept.AuditInterceptorUtils.doProcess','org.apache.camel.Exchange.getIn'
'camelinaction.AuditTest.createCamelContext','org.apache.camel.CamelContext.getComponent org.apache.camel.CamelContext.addComponent'
'camelinaction.AuditTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.code_house.mom.auditor.Auditor.getActiveMQMessage','org.apache.camel.component.jms.JmsMessage.getJmsMessage'
'net.camelpe.examples.loanbroker.queue.Bank.process','org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getOut'
'net.camelpe.examples.loanbroker.queue.BankResponseAggregationStrategy.aggregate','org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getIn org.apache.camel.Message.getHeader org.apache.camel.Message.getHeader'
'org.openehealth.ipf.tutorials.config.base.Base.main','org.apache.camel.spring.Main.main'
'org.apache.cmueller.camel.samples.camelone.xa.BaseJmsAndJdbcXATransactionSampleTest.configure','org.apache.camel.Processor.<init>'
'org.apache.cmueller.camel.samples.camelone.xa.BaseJmsAndJdbcXATransactionSampleTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.drools.camel.component.BatchTest.configure','org.apache.camel.model.dataformat.JaxbDataFormat.<init> org.apache.camel.model.dataformat.JaxbDataFormat.setContextPath'
'org.drools.camel.component.BatchTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.milyn.smooks.camel.routing.BeanRouterObserverTest.onBeanLifecycleEventCreated','org.apache.camel.component.mock.MockEndpoint.setExpectedMessageCount org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.expectedBodiesReceived'
'org.milyn.smooks.camel.routing.BeanRouterObserverTest.createAndConfigureMockEndpoint','org.apache.camel.component.mock.MockEndpoint.<init> org.apache.camel.component.mock.MockEndpoint.setCamelContext'
'com.osinka.camel.beanstalk.BeanstalkConsumer.call','org.apache.camel.RuntimeCamelException.<init> org.apache.camel.Exchange.setProperty org.apache.camel.Exchange.getIn org.apache.camel.Exchange.setProperty org.apache.camel.Exchange.setProperty org.apache.camel.Exchange.setProperty org.apache.camel.Exchange.addOnCompletion'
'com.osinka.camel.beanstalk.BeanstalkConsumer.Sync.RunCommand.run','org.apache.camel.Exchange.setException'
'uk.co.onehp.trickle.routing.BetfairEngineRouting.configure','org.apache.camel.Expression.<init>'
'camelinaction.BigFileFixedThreadPoolTest.testBigFile','org.apache.camel.builder.NotifyBuilder.<init> org.apache.camel.builder.NotifyBuilder.whenDoneByIndex org.apache.camel.builder.NotifyBuilder.matches'
'camelinaction.BigFileFixedThreadPoolTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.BigFileSedaTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'camelinaction.BigFileTest.testBigFile','org.apache.camel.builder.NotifyBuilder.<init> org.apache.camel.builder.NotifyBuilder.whenDoneByIndex org.apache.camel.builder.NotifyBuilder.matches'
'camelinaction.BigFileTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.fusesource.eca.expression.BinaryExpression.doStart','org.apache.camel.util.ServiceHelper.startServices'
'org.fusesource.eca.expression.BinaryExpression.doStop','org.apache.camel.util.ServiceHelper.stopServices'
'service.BookSender.onBook','org.apache.camel.ProducerTemplate.sendBody'
'service.BookSender.onBook','org.apache.camel.ProducerTemplate.sendBody'
'client.BookStoreJmsClient.getBook','org.apache.camel.ProducerTemplate.requestBodyAndHeaders'
'client.BookStoreJmsClient.addBook','org.apache.camel.ProducerTemplate.requestBodyAndHeaders'
'client.BookStoreJmsClient.oneWayRequest','org.apache.camel.ProducerTemplate.sendBodyAndHeaders'
'client.BookStoreJmsClient.listBooks','org.apache.camel.ProducerTemplate.requestBodyAndHeaders'
'client.BookStoreJmsClient.stop','org.apache.camel.ProducerTemplate.stop'
'jobs.Bootstrap.doJob','org.apache.camel.builder.RouteBuilder.<init> org.apache.camel.CamelContext.addRoutes'
'org.fusesource.fabric.camel.c24io.C24IOConverter.toDocumentNode','org.apache.camel.Exchange.getProperty'
'org.fusesource.fabric.camel.c24io.C24IOSink.process','org.apache.camel.Exchange.getOut org.apache.camel.Message.setHeader org.apache.camel.Message.setBody'
'org.fusesource.fabric.camel.c24io.C24IOSink.unmarshalDataObject','org.apache.camel.util.ExchangeHelper.getMandatoryInBody'
'org.fusesource.fabric.camel.c24io.C24IOTransform.transform','org.apache.camel.util.ObjectHelper.newInstance'
'org.fusesource.fabric.camel.c24io.C24IOTransform.process','org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getIn org.apache.camel.Exchange.getOut org.apache.camel.Message.setBody'
'org.fusesource.fabric.camel.c24io.C24IOTransform.getInBodyAsArray','org.apache.camel.Exchange.getIn'
'org.switchyard.component.camel.deploy.CamelActivator.checkSwitchYardReferencedServiceExist','org.apache.camel.model.RouteDefinition.getOutputs org.apache.camel.model.ToDefinition.getUri'
'org.switchyard.component.camel.deploy.CamelActivator.addFromEndpointToRouteDefinition','org.apache.camel.model.RouteDefinition.getInputs org.apache.camel.model.FromDefinition.<init>'
'org.talend.example.CamelBeanWithArgumentTest.testTimer','org.apache.camel.component.mock.MockEndpoint.expectedMinimumMessageCount'
'org.talend.example.CamelBeanWithArgumentTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.talend.example.CamelBeanWithArgumentTest.createJndiContext','org.apache.camel.util.jndi.JndiContext.<init> org.apache.camel.util.jndi.JndiContext.bind'
'de.viaboxx.flurfunk.bots.camel.CamelBot.main','org.apache.camel.spring.Main.main'
'de.viaboxx.flurfunk.bots.camel.CamelBot.MailProcessor.process','org.apache.camel.Exchange.getIn org.apache.camel.component.mail.MailMessage.getMessage org.apache.camel.component.mail.MailMessage.getMessage org.apache.camel.Exchange.getIn'
'de.viaboxx.flurfunk.bots.camel.CamelBot.IrcProcessor.process','org.apache.camel.Exchange.getIn org.apache.camel.component.irc.IrcMessage.getMessage org.apache.camel.component.irc.IrcMessage.getUser org.apache.camel.component.irc.IrcMessage.getTarget org.apache.camel.component.irc.IrcMessage.getUser org.apache.camel.Exchange.getIn'
'camelinaction.CamelCallbackTest.testCamelCallback','org.apache.camel.impl.SynchronizationAdapter.<init>'
'camelinaction.CamelCallbackTest.onDone','org.apache.camel.Exchange.getOut'
'camelinaction.CamelCallbackTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
'org.apache.james.mailetcontainer.impl.camel.CamelCompositeProcessor.init','org.apache.camel.CamelContext.getStatus org.apache.camel.CamelContext.start'
'org.apache.james.mailetcontainer.impl.camel.CamelCompositeProcessorTest.createProcessor','org.apache.camel.impl.DefaultCamelContext.<init>'
'org.apache.servicemix.camel.CamelConcurrentProducerCreationTest.testConcurrentlyCreateProducers','org.apache.camel.component.mock.MockEndpoint.setResultWaitTime org.apache.camel.component.mock.MockEndpoint.expectedMessageCount org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.apache.servicemix.camel.CamelConcurrentProducerCreationTest.doSendExchangeWithProducer','org.apache.camel.Endpoint.createExchange org.apache.camel.Exchange.getIn org.apache.camel.Message.setBody org.apache.camel.Endpoint.createProducer org.apache.camel.Producer.start org.apache.camel.Producer.process org.apache.camel.Producer.stop'
'org.apache.servicemix.camel.CamelConcurrentProducerCreationTest.createRoutes','org.apache.camel.builder.RouteBuilder.<init>'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testProcessMessage','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testProcessorStatus','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.reset org.apache.camel.component.mock.MockEndpoint.expectedMessageCount org.apache.camel.component.mock.MockEndpoint.reset org.apache.camel.component.mock.MockEndpoint.expectedMessageCount org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testMonitorableProcessorStatus','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testFailedMonitorableProcessorStatus','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testConflictMonitorableProcessorStatus','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testReceiveMessage','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.getReceivedExchanges org.apache.camel.Exchange.getIn'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testProcessingActions','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testPostReceivingActions','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.getReceivedExchanges org.apache.camel.Exchange.getIn'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testProcessorException','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.getReceivedExchanges org.apache.camel.Exchange.getIn'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testProcessorExceptionAndRecovery','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testStoppingActionExecution','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testRouteNewMessageAction','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testPreProcessingActionException','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.getReceivedExchanges org.apache.camel.Exchange.getIn'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testPostProcessingActionException','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.getReceivedExchanges org.apache.camel.Exchange.getIn'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.testMessageStoppedProcessor','org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied org.apache.camel.component.mock.MockEndpoint.assertIsSatisfied'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.getReceivedMessagesEndpoint','org.apache.camel.CamelContext.getEndpoint org.apache.camel.component.mock.MockEndpoint.expectedMessageCount'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.getProcessedMessagesEndpoint','org.apache.camel.CamelContext.getEndpoint org.apache.camel.component.mock.MockEndpoint.expectedMessageCount'
'org.mokai.impl.camel.test.CamelConnectorServiceTest.getFailedMessagesEndpoint','org.apache.camel.CamelContext.getEndpoint org.apache.camel.component.mock.MockEndpoint.expectedMessageCount'
'org.apache.servicemix.camel.CamelConsumerEndpoint.process','org.apache.camel.Exchange.setException org.apache.camel.Exchange.setException org.apache.camel.AsyncCallback.done'
'org.apache.servicemix.camel.CamelConsumerEndpoint.processReponse','org.apache.camel.Exchange.setException org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getPattern org.apache.camel.Exchange.getOut org.apache.camel.Exchange.getOut'
'org.apache.servicemix.camel.CamelConsumerEndpointTest.createRoutes','org.apache.camel.builder.RouteBuilder.<init>'
'net.camelpe.examples.loanbroker.queue.test.CamelContextConfiguration.jmsComponent','org.apache.camel.component.jms.JmsConfiguration.<init> org.apache.camel.component.jms.JmsConfiguration.setTestConnectionOnStartup'
'org.apache.servicemix.camel.CamelContextEndpointLifeCycleTest.testComponentInstallation','org.apache.camel.spring.SpringCamelContext.isStarted org.apache.camel.spring.SpringCamelContext.isStopped org.apache.camel.spring.SpringCamelContext.isStarted'
'org.switchyard.test.CamelContextInjectionTest.testContextPresent','org.apache.camel.impl.DefaultCamelContext.isStarted'
'org.switchyard.component.camel.composer.CamelContextMapper.mapFrom','org.apache.camel.Message.getExchange org.apache.camel.Exchange.getIn org.apache.camel.Message.getHeaders org.apache.camel.Exchange.getProperties'
'org.switchyard.component.camel.composer.CamelContextMapper.mapTo','org.apache.camel.Message.getExchange org.apache.camel.Message.setHeader org.apache.camel.Exchange.setProperty'
'org.fusesource.bai.agent.CamelContextService.getCamelContextId','org.apache.camel.CamelContext.getName'
'com.fusesource.byexample.hellocamel.CamelContextXmlTest.testCamelRoute','org.apache.camel.ProducerTemplate.requestBody'
'org.fusesource.example.drools.CamelContextXmlTest.testRuleOnBody','org.apache.camel.ProducerTemplate.requestBody org.apache.camel.ProducerTemplate.requestBody'
'org.fusesource.example.drools.CamelContextXmlTest.testRuleOnCommand','org.apache.camel.ProducerTemplate.requestBody org.apache.camel.ProducerTemplate.requestBody'
'org.switchyard.component.camel.transformer.CamelConverter.CamelConverter','org.apache.camel.impl.DefaultCamelContext.<init> org.apache.camel.impl.DefaultCamelContext.getTypeConverter'
'org.switchyard.component.camel.transformer.CamelConverter.convert','org.apache.camel.TypeConverter.convertTo'
'org.apache.activemq.camel.CamelDestination.resolveEndpoint','org.apache.camel.CamelContext.getEndpoint'
'org.talend.example.CamelEipCBRTest.testContentBasedRouter','org.apache.camel.component.mock.MockEndpoint.expectedMessageCount'
'org.talend.example.CamelEipCBRTest.createRouteBuilder','org.apache.camel.builder.RouteBuilder.<init>'
