@relation restlet-framework-java

@attribute fqCaller string
@attribute fqCalls string

@data
'org.sonatype.nexus.rest.feeds.AbstractFeedPlexusResource.get','org.restlet.resource.Variant.getMediaType org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init> org.restlet.data.Form.getValuesMap org.restlet.data.Request.getResourceRef org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.indextreeview.AbstractIndexContentPlexusResource.get','org.restlet.data.Request.getResourceRef org.restlet.data.Response.redirectPermanent org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.integrationtests.nexus1923.AbstractNexus1923.createReindexTask','org.restlet.data.Status.isSuccess'
'org.sonatype.nexus.integrationtests.AbstractNexusIntegrationTest.downloadSnapshotArtifact','org.restlet.data.Reference.encode org.restlet.data.Reference.encode org.restlet.data.Response.getLocationRef'
'org.sonatype.nexus.integrationtests.AbstractNexusIntegrationTest.downloadMetadataFromRepository','org.restlet.data.Response.getStatus org.restlet.data.Response.getEntity'
'org.sonatype.nexus.integrationtests.AbstractNexusIntegrationTest.deleteFromRepository','org.restlet.data.Status.equals org.restlet.data.Status.isSuccess org.restlet.data.Status.getCode'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.getFileItemFactory','org.restlet.Context.getAttributes'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.isLocal','org.restlet.data.Request.getResourceRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.isRemote','org.restlet.data.Request.getResourceRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.updateBaseRefPath','org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createReference','org.restlet.data.Reference.<init> org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRootReference','org.restlet.data.Reference.<init> org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getBaseRef org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRepositoryContentReference','org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRepositoryReference','org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRepositoryGroupReference','org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRedirectReference','org.restlet.data.Request.getResourceRef org.restlet.data.Request.getRootRef org.restlet.data.Reference.<init> org.restlet.data.Reference.getTargetRef'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.getPlexusContainer','org.restlet.Context.getAttributes'
'org.sonatype.nexus.rest.AbstractNexusPlexusResource.createRedirectBaseRef','org.restlet.data.Reference.getTargetRef'
'it.org.agilos.zendesk_jira_plugin.integrationtest.AbstractNotificationTest.tearDownTest','org.restlet.data.Request.getEntityAsText'
'no.java.ems.server.restlet.filter.AbstractObjectFilter.AbstractObjectFilter','org.restlet.Finder.<init>'
'no.java.ems.server.restlet.filter.AbstractObjectFilter.afterHandle','org.restlet.data.Response.getEntity org.restlet.resource.Representation.getMediaType org.restlet.resource.ObjectRepresentation.getObject org.restlet.resource.ObjectRepresentation.<init> org.restlet.data.Response.setEntity org.restlet.data.Response.setStatus'
'org.sonatype.nexus.plugins.rundeck.AbstractOptionProvider.getVariants','org.restlet.resource.Variant.<init>'
'org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.buildGroupResource','org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.updateRepositoryGroup','org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.createRepositoryGroup','org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.mirrors.AbstractRepositoryMirrorPlexusResource.getRepositoryId','org.restlet.data.Request.getAttributes'
'org.sonatype.nexus.rest.mirrors.AbstractRepositoryMirrorPlexusResource.getMirrorId','org.restlet.data.Request.getAttributes'
'org.geoserver.rest.AbstractResource.getFormatGet','org.restlet.data.Preference<org.restlet.data.MediaType>.getMetadata org.restlet.data.Preference<org.restlet.data.MediaType>.getMetadata'
'org.geoserver.rest.AbstractResource.lookupFormat','org.restlet.data.MediaType.includes org.restlet.data.MediaType.includes org.restlet.data.MediaType.equals org.restlet.data.MediaType.includes org.restlet.data.MediaType.includes'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.getResourceStorePath','org.restlet.data.Request.getResourceRef'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.isDescribe','org.restlet.data.Request.getResourceRef'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.addNoCacheHeaders','org.restlet.util.Series<org.restlet.data.Parameter>.add org.restlet.util.Series<org.restlet.data.Parameter>.add'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.upload','org.restlet.data.Request.isEntityAvailable org.restlet.data.Request.getEntity org.restlet.data.MediaType.toString org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.delete','org.restlet.data.Request.getAttributes'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.getResourceStoreRequest','org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Tag.getName org.restlet.data.Request.getClientInfo org.restlet.data.Request.isConfidential org.restlet.data.Request.getAttributes org.restlet.data.Request.getOriginalRef'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.renderItem','org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.renderStorageCollectionItem','org.restlet.data.Request.getResourceRef org.restlet.data.Response.redirectPermanent org.restlet.data.Request.getMethod org.restlet.resource.Variant.getMediaType org.restlet.resource.Representation.setModificationDate'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.renderStorageFileItem','org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.resource.ResourceException.<init> org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Request.getConditions org.restlet.data.Tag.getName org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.getResourceUri','org.restlet.data.Reference.getPath org.restlet.data.Reference.getPath org.restlet.data.Reference.getPath org.restlet.data.Reference.setPath org.restlet.data.Request.getRootRef org.restlet.data.Reference.getPath org.restlet.data.Reference.getPath org.restlet.data.Reference.getPath org.restlet.data.Reference.setPath org.restlet.data.Request.getResourceRef org.restlet.data.Reference.toString org.restlet.data.Reference.getQuery org.restlet.data.Reference.getQuery org.restlet.data.Reference.equals org.restlet.data.Reference.toString org.restlet.data.Reference.toString'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.serialize','org.restlet.resource.Variant.getMediaType org.restlet.resource.Variant.getMediaType'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.renderHeadResponseItem','org.restlet.resource.Variant.getMediaType'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.renderDescribeItem','org.restlet.data.Request.getResourceRef org.restlet.data.Parameter.getValue org.restlet.data.Parameter.getValue org.restlet.data.Request.getOriginalRef'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.handleException','org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.getStatus org.restlet.resource.ResourceException.getStatus'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.handleErrorConstructLogMessage','org.restlet.data.Request.getMethod org.restlet.data.Request.getResourceRef'
'org.sonatype.nexus.rest.AbstractResourceStoreContentPlexusResource.challengeIfNeeded','org.restlet.data.ChallengeScheme.<init> org.restlet.data.Response.setStatus org.restlet.data.Response.setStatus org.restlet.data.Response.getChallengeRequests org.restlet.data.ChallengeRequest.<init>'
'org.qi4j.library.rest.server.restlet.responsewriter.AbstractResponseWriter.getVariant','org.restlet.Request.getClientInfo org.restlet.Request.getClientInfo org.restlet.Request.getClientInfo org.restlet.representation.Variant.<init> org.restlet.representation.Variant.setCharacterSet'
'org.eurekastreams.server.service.restlets.support.AccountIdUrlAndOAuthParamStrategy.getAccountId','org.restlet.data.Request.getAttributes'
'io.s4.meter.generator.ActionResource.action','org.restlet.data.Form.getFirst org.restlet.data.Parameter.getName org.restlet.data.Parameter.getValue org.restlet.data.Parameter.getName'
'edu.northwestern.bioinformatics.studycalendar.restlets.ActivitySourcesResource.doInit','org.restlet.representation.Variant.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.ActivitySourcesResource.get','org.restlet.representation.Variant.getMediaType org.restlet.representation.Variant.getMediaType'
'com.scss.server.apps.AdminApplication.AdminApplication','org.restlet.Context.createChildContext'
'com.scss.server.apps.AdminApplication.createRoot','org.restlet.routing.Router.<init> org.restlet.Restlet.<init> org.restlet.routing.Router.attach org.restlet.Restlet.<init> org.restlet.routing.Router.attach org.restlet.Restlet.<init> org.restlet.routing.Router.attach org.restlet.Restlet.<init> org.restlet.routing.Router.attach org.restlet.Restlet.<init> org.restlet.routing.Router.attach'
'com.scss.server.apps.AdminApplication.handle','org.restlet.Response.setEntity org.restlet.Response.setEntity org.restlet.Request.getMethod org.restlet.Request.getResourceRef org.restlet.Request.getClientInfo org.restlet.Request.getClientInfo org.restlet.Request.getClientInfo org.restlet.Request.getClientInfo org.restlet.Response.setEntity'
'org.geoserver.catalog.rest.AdminRequestCallback.unwrap','org.restlet.Route.getNext'
'org.agetac.common.client.AgetacClient.getVehicleDemands','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.addVehicleDemand','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getInterventions','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.makeClientResource','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.setEntityBuffering'
'org.agetac.common.client.AgetacClient.createIntervention','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.addMessage','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.addSource','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.addTarget','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.addVictim','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getMessages','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getSources','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getTargets','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getVictims','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.updateVictim','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.updateTarget','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.updateSource','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.deleteTarget','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.deleteVictim','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.deleteSource','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'org.agetac.common.client.AgetacClient.getIntervention','org.restlet.resource.ClientResource.wrap org.restlet.resource.ClientResource.release'
'diplomarbeit.monitoring.impl.AgreementMonitor.prepare','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.setRetryOnError org.restlet.resource.ClientResource.getRequest org.restlet.data.MediaType.<init>'
'diplomarbeit.monitoring.impl.AgreementMonitor.proxy','org.restlet.resource.ClientResource.handle org.restlet.resource.ClientResource.getStatus org.restlet.resource.ClientResource.getStatus org.restlet.resource.ClientResource.getResponse org.restlet.resource.ClientResource.getResponse'
'org.toxbank.rest.user.alerts.resource.AlertHTMLReporter.header','org.restlet.data.Reference.setQuery org.restlet.data.Reference.toString org.restlet.data.Reference.toString org.restlet.data.Reference.toString org.restlet.data.MediaType.toString org.restlet.data.Reference.encode'
'edu.northwestern.bioinformatics.studycalendar.restlets.AmendmentApprovalsResource.createXmlRepresentation','org.restlet.representation.StringRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.AmendmentApprovalsResource.acceptValue','org.restlet.resource.ResourceException.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.AmendmentResourceTest.testPutExistingAmendment','org.restlet.representation.InputRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.AmendmentResourceTest.testPutNewAmendment','org.restlet.representation.InputRepresentation.<init>'
'org.sonatype.nexus.plugins.rundeck.ArtifactIdOptionProvider.get','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Form.getValuesMap org.restlet.resource.ResourceException.<init>'
'org.sonatype.nexus.rest.artifact.ArtifactResolvePlexusResource.get','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init>'
'org.ebayopensource.nexus.plugins.artifactusage.rest.ArtifactUsageListResource.get','org.restlet.data.Request.getResourceRef org.restlet.data.Request.getResourceRef org.restlet.resource.StringRepresentation.<init>'
'org.sonatype.security.rest.privileges.AssignedPrivilegesPlexusResource.get','org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init>'
'org.agilos.zendesk_jira_plugin.testframework.AttachmentListener.createRoot','org.restlet.routing.Router.<init> org.restlet.routing.Router.attachDefault'
'org.eclipselabs.etrack.server.web.security.authorization.none.AuthenticatedAuthorizer.authorize','org.restlet.Request.getClientInfo'
'edu.northwestern.bioinformatics.studycalendar.restlets.AuthorizedResourceTestCase.assertRolesAllowedForMethod','org.restlet.data.Method.toString org.restlet.data.Method.toString'
'org.eurekastreams.server.service.restlets.BackgroundResource.initParams','org.restlet.data.Request.getAttributes'
'org.eurekastreams.server.service.restlets.BackgroundResource.represent','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setExpirationDate'
'org.eurekastreams.server.service.restlets.BackgroundResourceTest.testRepresent','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'org.eurekastreams.server.service.restlets.BackgroundResourceTest.testRepresentBadInput','org.restlet.resource.Representation.getMediaType org.restlet.resource.Representation.getText'
'de.hszg.atocc.core.util.Base64Utils.encode','org.restlet.engine.util.Base64.encode'
'org.nuxeo.ecm.platform.ui.web.restAPI.BaseNuxeoRestlet.handleError','org.restlet.resource.StringRepresentation.<init> org.restlet.resource.Representation.setCharacterSet org.restlet.data.Response.setEntity'
'org.nuxeo.ecm.platform.ui.web.restAPI.BaseNuxeoRestlet.getQueryParamValue','org.restlet.data.Request.getResourceRef'
'org.nuxeo.ecm.platform.syndication.restAPI.BaseQueryModelRestlet.handle','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.nuxeo.ecm.platform.syndication.restAPI.BaseQueryModelRestlet.extractNamedParameters','org.restlet.data.Request.getResourceRef'
'org.nuxeo.ecm.platform.syndication.restAPI.BaseQueryModelRestlet.extractQueryParameters','org.restlet.data.Request.getResourceRef org.restlet.data.Form.getNames org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue'
'org.archive.crawler.restlet.BaseResource.getPreferredVariant','org.restlet.data.Preference<org.restlet.data.MediaType>.getMetadata org.restlet.data.Preference<org.restlet.data.MediaType>.setQuality org.restlet.data.Preference<org.restlet.data.MediaType>.getMetadata org.restlet.data.Preference<org.restlet.data.MediaType>.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.setUp','org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostWithInvalidActivityId','org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostForTwoAssignmentsThatBelongsToUser','org.restlet.ext.json.JsonRepresentation.<init> org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostForTwoAssignmentsWhereOneBelongsToUser','org.restlet.ext.json.JsonRepresentation.<init> org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostValidJSON','org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostInvalidStateForOneActivity','org.restlet.ext.json.JsonRepresentation.<init> org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testPostInvalidDateForOneActivity','org.restlet.ext.json.JsonRepresentation.<init> org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testActivityUpdateWithValidTime','org.restlet.ext.json.JsonRepresentation.<init>'
'edu.northwestern.bioinformatics.studycalendar.restlets.BatchUpdatesResourceTest.testActivityUpdateWithInvalidTime','org.restlet.ext.json.JsonRepresentation.<init>'
'org.archive.crawler.restlet.BeanBrowseResource.BeanBrowseResource','org.restlet.resource.Variant.<init> org.restlet.resource.Variant.<init> org.restlet.data.Request.getAttributes'
'org.archive.crawler.restlet.BeanBrowseResource.acceptRepresentation','org.restlet.resource.ResourceException.<init> org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Reference.setPath org.restlet.data.Reference.addSegment'
'org.archive.crawler.restlet.BeanBrowseResource.getBeansRefPath','org.restlet.data.Reference.getPath'
'org.archive.crawler.restlet.BeanBrowseResource.represent','org.restlet.resource.ResourceException.<init> org.restlet.resource.Variant.getMediaType org.restlet.resource.WriterRepresentation.<init> org.restlet.resource.WriterRepresentation.<init> org.restlet.resource.Representation.setCharacterSet'
'org.archive.crawler.restlet.BeanBrowseResource.makePresentableMap','org.restlet.data.Reference.<init> org.restlet.data.Reference.getTargetRef'
'org.geoserver.rest.BeanResourceFinder.findTarget','org.restlet.resource.Resource.init'
'org.geoserver.sfs.BoundsResource.handleGet','org.restlet.resource.StringRepresentation.<init>'
'org.nuxeo.ecm.platform.ui.web.restAPI.BrowseRestlet.doHandleStatelessRequest','org.restlet.data.Request.getAttributes org.restlet.data.Request.getAttributes org.restlet.data.Response.setEntity org.restlet.data.Response.getEntity org.restlet.data.Response.setEntity org.restlet.data.Response.getEntity'
'org.sonatype.nexus.rest.BrowserSensingFilter.beforeHandle','org.restlet.data.Request.getClientInfo org.restlet.data.Request.getClientInfo org.restlet.data.Request.getClientInfo org.restlet.data.Request.getClientInfo org.restlet.data.Preference<org.restlet.data.MediaType>.<init>'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testInstall','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.post'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testInstallWithStart','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.post'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testDelete','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.delete'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testDeleteIdempotent','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.delete'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testStopStartBundle','org.restlet.resource.ClientResource.<init> org.restlet.representation.EmptyRepresentation.<init> org.restlet.resource.ClientResource.put org.restlet.resource.ClientResource.<init> org.restlet.representation.EmptyRepresentation.<init> org.restlet.resource.ClientResource.put'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.testUpdate','org.restlet.representation.FileRepresentation.<init> org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.put'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.getBundleList','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.get'
'org.bndtools.runtime.controller.test.BundlesHandlerTest.getBundleDetails','org.restlet.resource.ClientResource.<init> org.restlet.resource.ClientResource.get'
'org.sonatype.nexus.plugins.p2.repository.its.nxcm1871.CacheMessageUtil.reindex','org.restlet.data.Response.getStatus org.restlet.data.Status.isSuccess'
'org.sonatype.nexus.rest.cache.CachePlexusResource.get','org.restlet.resource.ResourceException.<init>'
'it.tika.CachedURLAbstractServerResource.getResource','org.restlet.data.Form.getValues org.restlet.data.Status.<init> org.restlet.data.Form.<init> org.restlet.data.Form.add'
'org.toxbank.rest.CallableFileUpload.call','org.restlet.data.Status.<init> org.restlet.resource.ResourceException.<init> org.restlet.data.Status.<init> org.restlet.resource.ResourceException.<init> org.restlet.resource.ResourceException.<init> org.restlet.Context.getCurrentLogger org.restlet.data.Status.<init> org.restlet.resource.ResourceException.<init> org.restlet.Context.getCurrentLogger org.restlet.data.Status.<init> org.restlet.resource.ResourceException.<init>'
'org.toxbank.rest.groups.CallableGroupCreator.getTarget','org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.data.Form.getFirstValue org.restlet.resource.ResourceException.<init>'
