@relation mahout

@attribute fqCaller string
@attribute fqCalls string

@data
'de.tuberlin.dima.recsys.ssnmm.interactioncut.BiasedItemBasedRecommender.doEstimatePreference','org.apache.mahout.cf.taste.model.PreferenceArray.getIDs org.apache.mahout.cf.taste.similarity.ItemSimilarity.itemSimilarities org.apache.mahout.cf.taste.model.PreferenceArray.length org.apache.mahout.cf.taste.model.PreferenceArray.get org.apache.mahout.cf.taste.model.PreferenceArray.get'
'org.carrot2.clustering.kmeans.BisectingKMeansClusteringAlgorithm.cluster','org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.columns'
'org.carrot2.clustering.kmeans.BisectingKMeansClusteringAlgorithm.getLabels','org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.impl.DenseDoubleMatrix1D.<init> org.apache.mahout.math.matrix.DoubleMatrix2D.viewColumn org.apache.mahout.math.matrix.DoubleMatrix1D.assign org.apache.mahout.math.matrix.DoubleMatrix1D.size org.apache.mahout.math.matrix.DoubleMatrix1D.get org.apache.mahout.math.matrix.DoubleMatrix1D.size org.apache.mahout.math.matrix.DoubleMatrix1D.getQuick'
'org.carrot2.clustering.kmeans.BisectingKMeansClusteringAlgorithm.compare','org.apache.mahout.math.matrix.DoubleMatrix1D.get org.apache.mahout.math.matrix.DoubleMatrix1D.get'
'org.carrot2.clustering.kmeans.BisectingKMeansClusteringAlgorithm.split','org.apache.mahout.math.matrix.DoubleMatrix2D.viewSelection org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.impl.DenseDoubleMatrix2D.<init> org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.viewPart org.apache.mahout.math.matrix.impl.DenseDoubleMatrix2D.assign org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.impl.DenseDoubleMatrix2D.<init> org.apache.mahout.math.matrix.DoubleMatrix2D.zMult org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.get org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.get org.apache.mahout.math.matrix.DoubleMatrix2D.get org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.get org.apache.mahout.math.matrix.DoubleMatrix2D.setQuick org.apache.mahout.math.matrix.DoubleMatrix2D.columns'
'de.tuberlin.dima.aim3.assignment1.BookAndAuthorJoinTest.readBooksByAuthors','org.apache.mahout.common.iterator.FileLineIterable.<init>'
'de.tuberlin.dima.aim.exercises.two.BookAndAuthorJoinTest.readBooksByAuthors','org.apache.mahout.common.iterator.FileLineIterable.<init>'
'ciknow.mahout.cf.data.CIKNOW2MAHOUT.export2file','org.apache.mahout.cf.taste.common.TasteException.<init> org.apache.mahout.common.IOUtils.quietClose'
'mia.classifier.ch16.samples.CSVEncoderFastLine.main','org.apache.mahout.vectorizer.encoders.ConstantValueEncoder.<init> org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.Vector.assign org.apache.mahout.vectorizer.encoders.FeatureVectorEncoder.addToVector'
'mia.classifier.ch16.samples.CSVEncoderLine.main','org.apache.mahout.vectorizer.encoders.ConstantValueEncoder.<init> org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.Vector.assign org.apache.mahout.vectorizer.encoders.FeatureVectorEncoder.addToVector'
'mia.clustering.ch09.CanopyExample.main','org.apache.mahout.common.distance.EuclideanDistanceMeasure.<init> org.apache.mahout.clustering.canopy.CanopyClusterer.createCanopies org.apache.mahout.clustering.canopy.Canopy.getId org.apache.mahout.clustering.canopy.Canopy.getCenter'
'lsh.mahout.clustering.CanopyTest.loadVectors','org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.math.VectorWritable.setWritesLaxPrecision org.apache.mahout.math.VectorWritable.get'
'lsh.mahout.clustering.CanopyTest.canopyExample','org.apache.mahout.common.distance.TanimotoDistanceMeasure.<init> org.apache.mahout.clustering.canopy.Canopy.getRadius org.apache.mahout.clustering.canopy.Canopy.getId org.apache.mahout.clustering.canopy.Canopy.getCenter'
'lsh.mahout.clustering.CanopyTest.normalizeRadius','org.apache.mahout.math.Vector.minValue org.apache.mahout.math.Vector.maxValue org.apache.mahout.math.Vector.plus'
'lsh.mahout.clustering.CanopyTest.summarizeVector','org.apache.mahout.math.Vector.size org.apache.mahout.cf.taste.impl.common.FullRunningAverageAndStdDev.<init> org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.getQuick org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.addDatum org.apache.mahout.math.Vector.minValue org.apache.mahout.math.Vector.maxValue org.apache.mahout.math.Vector.norm org.apache.mahout.cf.taste.impl.common.RunningAverageAndStdDev.getStandardDeviation'
'lsh.mahout.clustering.CanopyTest.makeCanopies','org.apache.mahout.clustering.canopy.CanopyClusterer.createCanopies'
'mia.classifier.ch16.CategoryFeatureEncoder.addToVector','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.getQuick org.apache.mahout.math.Vector.setQuick'
'mia.classifier.ch16.CategoryInteractionEncoder.addToVector','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.getQuick org.apache.mahout.math.Vector.setQuick'
'org.carrot2.clustering.lingo.ClusterBuilder.buildLabels','org.apache.mahout.math.matrix.DoubleMatrix2D.viewSelection org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.viewRow org.apache.mahout.math.function.Functions.mult org.apache.mahout.math.matrix.DoubleMatrix2D.zMult org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.viewRow org.apache.mahout.math.function.Functions.mult'
'tv.floe.caduceus.mahout.clustering.kmeans.ClusteringDemoPointFileWriter.writePointsToSequenceFileInHDFS','org.apache.mahout.math.VectorWritable.<init> org.apache.mahout.math.VectorWritable.set'
'tv.floe.caduceus.mahout.clustering.kmeans.ClusteringDemoPointFileWriter.convertPointArrayIntoList','org.apache.mahout.math.Vector.assign'
'tv.floe.caduceus.mahout.clustering.kmeans.ClusteringDemoPointFileWriter.writeClustersAndPointsToHDFS','org.apache.mahout.common.distance.EuclideanDistanceMeasure.<init> org.apache.mahout.clustering.kmeans.Cluster.<init> org.apache.mahout.clustering.kmeans.Cluster.getIdentifier'
'com.mozilla.grouperfish.transforms.coclustering.display.CoCluster.put','org.apache.mahout.common.distance.DistanceMeasure.distance'
'epnoi.tools.CollaborativeFilteringRecommenderEvaluator.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity.<init> org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood.<init> org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender.<init>'
'epnoi.tools.CollaborativeFilteringRecommenderEvaluator._initData','org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.put org.apache.mahout.cf.taste.impl.model.GenericDataModel.<init>'
'epnoi.tools.CollaborativeFilteringRecommenderEvaluator._getUserPreferences','org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.model.PreferenceArray.setUserID org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue org.apache.mahout.cf.taste.model.PreferenceArray.setItemID org.apache.mahout.cf.taste.model.PreferenceArray.setValue'
'epnoi.tools.CollaborativeFilteringRecommenderEvaluator.evaluate','org.apache.mahout.common.RandomUtils.useTestSeed org.apache.mahout.cf.taste.eval.RecommenderIRStatsEvaluator.evaluate org.apache.mahout.cf.taste.common.TasteException.printStackTrace org.apache.mahout.cf.taste.eval.IRStatistics.getPrecision org.apache.mahout.cf.taste.eval.IRStatistics.getRecall org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate org.apache.mahout.cf.taste.common.TasteException.printStackTrace'
'mia.classifier.ch15.ConfusionMatrixExample.main','org.apache.mahout.classifier.ConfusionMatrix.<init> org.apache.mahout.classifier.ConfusionMatrix.addInstance org.apache.mahout.classifier.ConfusionMatrix.toString'
'com.mapr.stats.ContextualBayesBandit.ContextualBayesBandit','org.apache.mahout.math.Matrix.numCols org.apache.mahout.math.DenseMatrix.<init> org.apache.mahout.math.Matrix.viewColumn org.apache.mahout.math.Matrix.viewColumn'
'com.mapr.stats.ContextualBayesBandit.samplePi','org.apache.mahout.math.Vector.assign'
'com.mapr.stats.ContextualBayesBandit.sample','org.apache.mahout.math.Vector.maxValueIndex'
'com.mapr.stats.ContextualBayesBandit.sampleNoLink','org.apache.mahout.math.function.VectorFunction.<init> org.apache.mahout.math.Matrix.aggregateRows org.apache.mahout.math.Matrix.times'
'com.mapr.stats.ContextualBayesBandit.apply','org.apache.mahout.math.Vector.get org.apache.mahout.math.Vector.get org.apache.mahout.math.function.DoubleFunction.apply'
'com.mapr.stats.ContextualBayesBandit.train','org.apache.mahout.math.Matrix.viewColumn org.apache.mahout.math.Matrix.viewRow org.apache.mahout.math.function.Functions.plusMult'
'mia.recommender.ch06.CooccurrenceColumnWrapperMapper.map','org.apache.mahout.math.VectorWritable.get org.apache.mahout.cf.taste.hadoop.item.VectorOrPrefWritable.<init>'
'com.tamingtext.tagrecommender.CountStackOverflowTags.parseArgs','org.apache.mahout.common.commandline.DefaultOptionCreator.helpOption org.apache.mahout.common.CommandLineUtil.printHelp org.apache.mahout.common.CommandLineUtil.printHelp'
'com.tamingtext.tagrecommender.CountStackOverflowTags.count','org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.<init> org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.adjustOrPutValue org.apache.mahout.math.function.ObjectIntProcedure<java.lang.String>.<init> org.apache.mahout.math.map.OpenObjectIntHashMap<java.lang.String>.forEachPair'
'mia.clustering.ch12.CreateTwitterUserDataset.main','org.apache.mahout.common.Parameters.<init> org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set org.apache.mahout.common.Parameters.set'
'lsh.mahout.quantizer.DenseLSHQuantizer.quantize','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get org.apache.mahout.math.DenseVector.<init>'
'lsh.mahout.quantizer.DenseLSHQuantizer.getHash','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get'
'lsh.mahout.quantizer.DenseLSHQuantizer.proximity_hashes','org.apache.mahout.math.Vector.size'
'lsh.mahout.quantizer.DenseLSHQuantizer.subtract','org.apache.mahout.math.Vector.like org.apache.mahout.math.Vector.get org.apache.mahout.math.Vector.set'
'lsh.mahout.quantizer.DenseLSHQuantizer.sort_as_perm','org.apache.mahout.math.Vector.iterator org.apache.mahout.math.Vector.Element.get'
'lsh.mahout.quantizer.DenseLSHQuantizer.main','org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.<init> org.apache.mahout.math.DenseVector.<init>'
'lsh.mahout.quantizer.DenseLSHQuantizer.printVectors','org.apache.mahout.math.Vector.toString'
'lsh.mahout.quantizer.DenseLSHQuantizer.printVector','org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.size org.apache.mahout.math.Vector.get'
'lsh.mahout.quantizer.UnhashIterator.next','org.apache.mahout.math.DenseVector.<init>'
'com.mozilla.grouperfish.mahout.clustering.display.lda.DisplayLDATopics.getTopWordsByTopics','org.apache.mahout.common.IntPairWritable.<init> org.apache.mahout.common.IntPairWritable.getFirst org.apache.mahout.common.IntPairWritable.getSecond'
'com.mapr.stats.DistributionTest.checkDistribution','org.apache.mahout.math.jet.random.AbstractContinousDistribution.nextDouble org.apache.mahout.math.jet.random.AbstractContinousDistribution.cdf'
'com.mapr.stats.DistributionTest.cdfCheck','org.apache.mahout.math.jet.random.AbstractContinousDistribution.cdf'
'com.mapr.stats.DistributionTest.pdfCheck','org.apache.mahout.math.jet.random.AbstractContinousDistribution.pdf'
'org.carrot2.matrix.DoubleMatrix1DAssertion.isEquivalentTo','org.apache.mahout.math.matrix.DoubleMatrix1D.toArray org.apache.mahout.math.matrix.DoubleMatrix1D.toArray org.apache.mahout.math.matrix.DoubleMatrix1D.size org.apache.mahout.math.matrix.DoubleMatrix1D.get'
'org.carrot2.matrix.DoubleMatrix2DAssertion.isEquivalentTo','org.apache.mahout.math.matrix.DoubleMatrix2D.toArray org.apache.mahout.math.matrix.DoubleMatrix2D.toArray org.apache.mahout.math.matrix.DoubleMatrix2D.rows org.apache.mahout.math.matrix.DoubleMatrix2D.columns org.apache.mahout.math.matrix.DoubleMatrix2D.get'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.main','org.apache.mahout.cf.taste.impl.model.file.FileDataModel.<init>'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.runEvaluation','org.apache.mahout.cf.taste.impl.eval.AverageAbsoluteDifferenceRecommenderEvaluator.<init> org.apache.mahout.cf.taste.eval.RecommenderEvaluator.evaluate'
'de.tuberlin.dima.recsys.ssnmm.interactioncut.Evaluate.BiasedRecommenderBuilder.buildRecommender','org.apache.mahout.cf.taste.impl.similarity.TanimotoCoefficientSimilarity.<init> org.apache.mahout.cf.taste.impl.similarity.CachingItemSimilarity.<init>'
'de.tuberlin.dima.recsys.ssnmm.ratingprediction.Evaluate.main','org.apache.mahout.math.SparseRowMatrix.<init> org.apache.mahout.common.iterator.sequencefile.PathFilters.partFilter org.apache.mahout.common.iterator.sequencefile.SequenceFileDirIterable<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.<init> org.apache.mahout.common.Pair<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.getFirst org.apache.mahout.common.Pair<org.apache.hadoop.io.IntWritable,org.apache.mahout.math.VectorWritable>.getSecond org.apache.mahout.math.Matrix.setQuick org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.math.map.OpenIntDoubleHashMap.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.cf.taste.impl.common.FullRunningAverage.<init> org.apache.mahout.math.Matrix.viewRow org.apache.mahout.math.map.OpenIntDoubleHashMap.containsKey org.apache.mahout.math.map.OpenIntDoubleHashMap.get org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.addDatum org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.math.map.OpenIntDoubleHashMap.clear org.apache.mahout.math.map.OpenIntDoubleHashMap.put org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage org.apache.mahout.cf.taste.impl.common.RunningAverage.getAverage'
'gov.llnl.ontology.mains.ExtendWordNet.labelUnknownEvidence','org.apache.mahout.classifier.sgd.OnlineLogisticRegression.classifyScalar'
'gov.llnl.ontology.mains.ExtendWordNet.trainModel','org.apache.mahout.classifier.sgd.L1.<init> org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.<init> org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.getBest org.apache.mahout.ep.State<org.apache.mahout.classifier.sgd.AdaptiveLogisticRegression.Wrapper,org.apache.mahout.classifier.sgd.CrossFoldLearner>.getPayload'
'gov.llnl.ontology.mains.ExtendWordNet.trainHypernyms','org.apache.mahout.classifier.OnlineLearner.train'
'gov.llnl.ontology.mains.ExtendWordNet.trainCousins','org.apache.mahout.math.DenseVector.<init> org.apache.mahout.classifier.OnlineLearner.train'
'com.tamingtext.tagrecommender.ExtractStackOverflowData.parseArgs','org.apache.mahout.common.commandline.DefaultOptionCreator.helpOption org.apache.mahout.common.CommandLineUtil.printHelp org.apache.mahout.common.CommandLineUtil.printHelp'
'com.tamingtext.classifier.bayes.ExtractTrainingDataTest.testExtract','org.apache.mahout.classifier.bayes.TrainClassifier.main org.apache.mahout.classifier.bayes.TestClassifier.main'
'de.apaxo.bedcon.FacebookRecommender.initRecommender','org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.storeMapping org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.storeMapping org.apache.mahout.cf.taste.impl.model.GenericPreference.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.<init> org.apache.mahout.cf.taste.impl.model.GenericUserPreferenceArray.<init> org.apache.mahout.cf.taste.impl.common.FastByIDMap<org.apache.mahout.cf.taste.model.PreferenceArray>.put org.apache.mahout.cf.taste.impl.model.GenericDataModel.<init> org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity.<init> org.apache.mahout.cf.taste.impl.recommender.GenericBooleanPrefItemBasedRecommender.<init>'
'de.apaxo.bedcon.FacebookRecommender.recommendThings','org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toLongID org.apache.mahout.cf.taste.recommender.Recommender.recommend org.apache.mahout.cf.taste.recommender.RecommendedItem.getItemID org.apache.mahout.cf.taste.impl.model.MemoryIDMigrator.toStringID'
'de.tuberlin.dima.aim.exercises.one.FilteringWordCountTest.getCounts','org.apache.mahout.common.iterator.FileLineIterable.<init>'
'com.mapr.stats.GammaNormalDistribution.nextDouble','org.apache.mahout.math.jet.random.Normal.nextDouble org.apache.mahout.math.jet.random.Normal.nextDouble'
'com.mapr.stats.GammaNormalDistribution.nextMean','org.apache.mahout.math.jet.random.Normal.nextDouble'
'com.mapr.stats.GammaNormalDistribution.posteriorDistribution','org.apache.mahout.math.jet.random.Normal.<init>'
'com.mapr.stats.GammaNormalDistribution.nextVariance','org.apache.mahout.math.jet.random.Gamma.nextDouble'
'mia.recommender.ch05.GenderItemSimilarity.isMan','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains'
'mia.recommender.ch05.GenderRescorer.parseMenWomen','org.apache.mahout.cf.taste.impl.common.FastIDSet.<init> org.apache.mahout.cf.taste.impl.common.FastIDSet.<init> org.apache.mahout.common.iterator.FileLineIterable.<init> org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.rehash org.apache.mahout.cf.taste.impl.common.FastIDSet.rehash'
'mia.recommender.ch05.GenderRescorer.ratesMoreMen','org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.model.DataModel.getPreferencesFromUser org.apache.mahout.cf.taste.model.PreferenceArray.length org.apache.mahout.cf.taste.model.PreferenceArray.get org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.contains org.apache.mahout.cf.taste.impl.common.FastIDSet.add org.apache.mahout.cf.taste.impl.common.FastIDSet.add'
