@relation drools

@attribute fqCaller string
@attribute fqCalls string

@data
'org.jbpm.process.workitem.wsht.AbstractHTWorkItemHandler.createTaskBasedOnWorkItemParams','org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getId org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.KnowledgeRuntime.getProcessInstance org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.KnowledgeRuntime.getProcessInstance org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.KnowledgeRuntime.getEnvironment'
'org.jbpm.process.workitem.wsht.AbstractHTWorkItemHandler.createTaskContentBasedOnWorkItemParams','org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameters org.drools.runtime.KnowledgeRuntime.getEnvironment'
'org.opaeum.runtime.jbpm.AbstractJbpmKnowledgeBase.readKnowledgeBase','org.drools.marshalling.impl.ProcessMarshallerFactory.setProcessMarshallerFactoryService org.drools.runtime.process.ProcessRuntimeFactory.setProcessRuntimeFactoryService org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.ResourceFactory.newClassPathResource org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.newKnowledgeBase'
'org.opaeum.runtime.jbpm.AbstractJbpmKnowledgeSession.createKnowledgeSession','org.drools.SessionConfiguration.<init> org.drools.impl.EnvironmentFactory.newEnvironment org.drools.marshalling.impl.SerializablePlaceholderResolverStrategy.<init> org.drools.KnowledgeBase.newStatefulKnowledgeSession'
'org.jbpm.bpmn2.xml.AbstractNodeHandler.start','org.drools.xml.ExtensibleXmlParser.startElementBuilder org.drools.xml.ExtensibleXmlParser.getParent'
'org.jbpm.bpmn2.xml.AbstractNodeHandler.end','org.drools.xml.ExtensibleXmlParser.endElementBuilder org.drools.xml.ExtensibleXmlParser.getCurrent org.drools.xml.ExtensibleXmlParser.getParent'
'org.jbpm.bpmn2.xml.AbstractNodeHandler.handleNode','org.drools.xml.ExtensibleXmlParser.getLocator org.drools.xml.ExtensibleXmlParser.getLocator org.drools.xml.ExtensibleXmlParser.getLocator org.drools.xml.ExtensibleXmlParser.getLocator'
'org.jbpm.bpmn2.xml.AbstractNodeHandler.writeScript','org.drools.compiler.xml.XmlDumper.replaceIllegalChars'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.writeProcessInstance','org.drools.runtime.process.NodeInstance.getId org.drools.marshalling.ObjectMarshallingStrategy.getClass org.drools.marshalling.ObjectMarshallingStrategy.write'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.compare','org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.writeNodeInstance','org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getNodeId'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.writeNodeInstanceContent','org.drools.runtime.process.NodeInstance.getId'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.readProcessInstance','org.drools.common.InternalRuleBase.getProcess org.drools.common.InternalWorkingMemory.getKnowledgeRuntime org.drools.core.util.StringUtils.isEmpty org.drools.marshalling.ObjectMarshallingStrategy.read'
'org.jbpm.marshalling.impl.AbstractProcessInstanceMarshaller.readNodeInstance','org.drools.runtime.process.WorkflowProcessInstance.getNodeInstance'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.writeProcessInstance','org.drools.runtime.process.NodeInstance.getId'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.compare','org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getId'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.writeNodeInstance','org.drools.runtime.process.NodeInstance.getId org.drools.runtime.process.NodeInstance.getNodeId'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.writeNodeInstanceContent','org.drools.runtime.process.NodeInstance.getId'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.readProcessInstance','org.drools.marshalling.impl.PersisterHelper.buildRegistry org.drools.marshalling.impl.PersisterHelper.readFromStreamWithHeader org.drools.marshalling.impl.ProtobufMessages.Header.getPayload org.drools.common.InternalRuleBase.getProcess org.drools.common.InternalWorkingMemory.getKnowledgeRuntime'
'org.jbpm.marshalling.impl.AbstractProtobufProcessInstanceMarshaller.readNodeInstance','org.drools.runtime.process.WorkflowProcessInstance.getNodeInstance'
'org.opaeum.runtime.bpm.AbstractRequest.init','org.drools.runtime.process.ProcessContext.getProcessInstance org.drools.runtime.process.ProcessContext.getProcessInstance'
'org.opaeum.runtime.bpm.AbstractRequest.setReturnInfo','org.drools.runtime.process.ProcessContext.getProcessInstance org.drools.runtime.process.ProcessContext.getNodeInstance'
'org.jbpm.process.workitem.AbstractWorkItemHandler.getProcessInstanceId','org.drools.process.instance.impl.WorkItemImpl.getProcessInstanceId'
'org.jbpm.process.workitem.AbstractWorkItemHandler.getProcessInstance','org.drools.runtime.StatefulKnowledgeSession.getProcessInstance'
'org.jbpm.process.workitem.AbstractWorkItemHandler.getNodeInstance','org.drools.runtime.process.WorkItem.getId org.drools.runtime.process.WorkflowProcessInstance.getNodeInstances'
'org.jbpm.process.workitem.AbstractWorkItemHandler.findWorkItemNodeInstance','org.drools.runtime.process.NodeInstanceContainer.getNodeInstances'
'org.jbpm.process.builder.ActionNodeBuilder.build','org.drools.lang.descr.ActionDescr.<init> org.drools.lang.descr.ActionDescr.setText'
'org.jbpm.workflow.instance.node.ActionNodeInstance.internalTrigger','org.drools.spi.ProcessContext.<init> org.drools.spi.ProcessContext.setNodeInstance'
'org.jbpm.osgi.flow.core.Activator.start','org.drools.runtime.process.ProcessRuntimeFactoryService.getName org.drools.Service.getName org.drools.marshalling.impl.ProcessMarshallerFactoryService.getName org.drools.Service.getName'
'com.wordpress.salaboy.example.persistence.ActiveWorkItemService.externalSystemJobCompleted','org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager'
'org.opaeum.jbpm5.ActivityFlowStep.addFinalNode','org.drools.drools._5._0.process.EndType.setTerminate'
'org.opaeum.jbpm5.ActivityFlowStep.populateContainer','org.drools.drools._5._0.process.DocumentRoot.getProcess org.drools.drools._5._0.process.ProcessType.getNodes org.drools.drools._5._0.process.ProcessType.getConnections org.drools.drools._5._0.process.ActionNodeType.getAction org.drools.drools._5._0.process.ActionNodeType.setName org.drools.drools._5._0.process.NodesType.getActionNode'
'org.opaeum.jbpm5.ActivityFlowStep.addWaitState','org.drools.drools._5._0.process.StateType.getOnEntry org.drools.drools._5._0.process.OnEntryType.getAction org.drools.drools._5._0.process.StateType.getOnEntry org.drools.drools._5._0.process.OnEntryType.getAction org.drools.drools._5._0.process.StateType.getOnExit org.drools.drools._5._0.process.OnExitType.getAction'
'org.opaeum.jbpm5.ActivityFlowStep.addExceptionAwareState','org.drools.drools._5._0.process.OnEntryType.getAction org.drools.drools._5._0.process.StateType.getOnEntry'
'org.opaeum.jbpm5.ActivityFlowStep.addActionNode','org.drools.drools._5._0.process.ActionNodeType.getAction org.drools.drools._5._0.process.ActionNodeType.setName org.drools.drools._5._0.process.NodesType.getActionNode'
'com.wordpress.salaboy.services.AdHocProcedureImpl.createAdHocProcedureSession','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.impl.ClassPathResource.<init> org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilderErrors.size org.drools.builder.KnowledgeBuilderError.getMessage org.drools.KnowledgeBaseFactory.newKnowledgeBaseConfiguration org.drools.KnowledgeBaseConfiguration.setOption org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession'
'com.wordpress.salaboy.services.AdHocProcedureImpl.configure','org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.ProcessInstance.getId'
'com.wordpress.salaboy.services.AdHocProcedureImpl.run','org.drools.runtime.StatefulKnowledgeSession.fireUntilHalt'
'com.wordpress.salaboy.services.AdHocProcedureImpl.setWorkItemHandlers','org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.setUp','org.drools.persistence.util.PersistenceUtil.setupWithPoolingDataSource org.drools.SystemEventListenerFactory.getSystemEventListener org.drools.SystemEventListenerFactory.getSystemEventListener'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.tearDown','org.drools.persistence.util.PersistenceUtil.cleanUp'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.automaticCleanUpTest','org.drools.logger.KnowledgeRuntimeLoggerFactory.newConsoleLogger org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.ProcessInstance.getId org.drools.runtime.process.ProcessInstance.getState org.drools.runtime.process.ProcessInstance.getId org.drools.runtime.StatefulKnowledgeSession.getProcessInstance'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.createSession','org.drools.persistence.jpa.JPAKnowledgeService.newStatefulKnowledgeSession'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.reloadSession','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.dispose org.drools.persistence.jpa.JPAKnowledgeService.loadStatefulKnowledgeSession'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.createKnowledgeBase','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilderConfiguration org.drools.builder.KnowledgeBuilderConfiguration.setProperty org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.impl.ClassPathResource.<init> org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilderError.getMessage org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages'
'org.jbpm.tasks.admin.AdminAPIsWithListenerTest.createEnvironment','org.drools.persistence.util.PersistenceUtil.createEnvironment'
'listeners.AfterActivationFiredEventListener.afterActivationFired','org.drools.event.rule.AfterActivationFiredEvent.getActivation'
'org.jbpm.integrationtests.AgendaFilterTest.testAgendaFilter','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.ResourceFactory.newByteArrayResource org.drools.builder.KnowledgeBuilder.add org.drools.io.ResourceFactory.newByteArrayResource org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.runtime.StatefulKnowledgeSession.insert org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.StatefulKnowledgeSession.fireAllRules'
'org.jbpm.integrationtests.AgendaFilterTest.SalienceFilter.accept','org.drools.runtime.rule.Activation.getRule org.drools.rule.Rule.getSalience org.drools.rule.Rule.getSalience org.drools.rule.Rule.getSalience org.drools.rule.Rule.getName'
'org.jbpm.integrationtests.AgendaFilterTest.testActivationCancelled','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.ResourceFactory.newByteArrayResource org.drools.builder.KnowledgeBuilder.add org.drools.io.ResourceFactory.newByteArrayResource org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.event.rule.DebugAgendaEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.event.DebugProcessEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.command.CommandFactory.newInsert org.drools.command.CommandFactory.newInsert org.drools.command.CommandFactory.newStartProcess org.drools.command.runtime.rule.FireAllRulesCommand.<init> org.drools.command.runtime.rule.FireAllRulesCommand.<init> org.drools.command.runtime.rule.FireAllRulesCommand.<init> org.drools.command.CommandFactory.newBatchExecution org.drools.runtime.StatefulKnowledgeSession.execute'
'org.jbpm.integrationtests.AgendaFilterTest.newCancelFact','org.drools.runtime.StatefulKnowledgeSession.getKnowledgeBase org.drools.definition.type.FactType.newInstance org.drools.definition.type.FactType.set'
'org.jbpm.integrationtests.AgendaFilterTest.CancelAgendaFilter.accept','org.drools.runtime.rule.Activation.getRule'
'org.jbpm.integrationtests.AgendaFilterTest.testGetListeners','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilder.newKnowledgeBase org.drools.runtime.StatefulKnowledgeSession.getAgendaEventListeners org.drools.runtime.StatefulKnowledgeSession.getProcessEventListeners org.drools.runtime.StatefulKnowledgeSession.getWorkingMemoryEventListeners org.drools.runtime.StatefulKnowledgeSession.dispose'
'org.anadix.impl.AnalyzerImpl.analyze','org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.runtime.StatefulKnowledgeSession.fireAllRules org.drools.runtime.StatefulKnowledgeSession.dispose'
'org.anadix.impl.AnalyzerImpl.createKnowledgeBase','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.getKnowledgePackages org.drools.definition.KnowledgePackage.getName org.drools.definition.KnowledgePackage.getRules org.drools.definition.rule.Rule.getName'
'com.alexshabanov.App.main','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.ResourceFactory.newClassPathResource org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.runtime.StatefulKnowledgeSession.setGlobal org.drools.event.rule.DebugAgendaEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.event.rule.DebugWorkingMemoryEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.runtime.StatefulKnowledgeSession.insert org.drools.runtime.StatefulKnowledgeSession.fireAllRules org.drools.runtime.StatefulKnowledgeSession.dispose'
'com.salaboy.jbpm5.dev.guide.workitems.AsyncGenericWorkItemHandler.executeWorkItem','org.drools.runtime.process.WorkItem.getId org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getName org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.process.WorkItem.getParameters org.drools.runtime.process.WorkItem.getParameters org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getResults org.drools.runtime.process.WorkItemManager.completeWorkItem'
'com.salaboy.jbpm5.dev.guide.workitems.AsyncGenericWorkItemHandler.abortWorkItem','org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getId org.drools.runtime.process.WorkItemManager.abortWorkItem'
'org.jbpm.task.service.hornetq.AsyncHornetQTaskClient.AsyncHornetQTaskClient','org.drools.SystemEventListenerFactory.getSystemEventListener'
'org.jbpm.process.workitem.wsht.AsyncMinaHTWorkItemHandler.init','org.drools.SystemEventListenerFactory.getSystemEventListener'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.registerTaskEvents','org.drools.runtime.KnowledgeRuntime.getEnvironment'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.executeWorkItem','org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getId org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.KnowledgeRuntime.getProcessInstance org.drools.runtime.process.WorkItem.getProcessInstanceId org.drools.runtime.KnowledgeRuntime.getProcessInstance org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameter org.drools.runtime.process.WorkItem.getParameters org.drools.runtime.KnowledgeRuntime.getEnvironment org.drools.runtime.KnowledgeRuntime.getEnvironment org.drools.runtime.process.WorkItem.getId'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.abortWorkItem','org.drools.runtime.process.WorkItem.getId'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.TaskAddedHandler.setError','org.drools.runtime.KnowledgeRuntime.getWorkItemManager'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.GetCompletedTaskResponseHandler.execute','org.drools.runtime.process.WorkItemManager.completeWorkItem org.drools.runtime.process.WorkItemManager.abortWorkItem'
'org.jbpm.process.workitem.wsht.AsyncWSHumanTaskHandler.GetResultContentResponseHandler.execute','org.drools.runtime.process.WorkItemManager.completeWorkItem'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemDontWaitForCompletionTest.initializeSession','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.impl.ClassPathResource.<init> org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilderError.getMessage org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.logger.KnowledgeRuntimeLoggerFactory.newConsoleLogger org.drools.event.rule.DefaultAgendaEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemDontWaitForCompletionTest.afterRuleFlowGroupActivated','org.drools.runtime.StatefulKnowledgeSession.fireAllRules'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemDontWaitForCompletionTest.executorCheckInTestFinishes','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.WorkflowProcessInstance.getState'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemDontWaitForCompletionTest.executorCheckInTestStoppedBefore','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.WorkflowProcessInstance.getState'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemWaitForCompletionTest.initializeSession','org.drools.builder.KnowledgeBuilderFactory.newKnowledgeBuilder org.drools.io.impl.ClassPathResource.<init> org.drools.builder.KnowledgeBuilder.add org.drools.builder.KnowledgeBuilder.hasErrors org.drools.builder.KnowledgeBuilder.getErrors org.drools.builder.KnowledgeBuilderError.getMessage org.drools.KnowledgeBaseFactory.newKnowledgeBase org.drools.builder.KnowledgeBuilder.getKnowledgePackages org.drools.KnowledgeBase.addKnowledgePackages org.drools.KnowledgeBase.newStatefulKnowledgeSession org.drools.logger.KnowledgeRuntimeLoggerFactory.newConsoleLogger org.drools.event.rule.DefaultAgendaEventListener.<init> org.drools.runtime.StatefulKnowledgeSession.addEventListener org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getId'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemWaitForCompletionTest.afterRuleFlowGroupActivated','org.drools.runtime.StatefulKnowledgeSession.fireAllRules'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemWaitForCompletionTest.executorCheckInTestFinishesWithoutHandler','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.WorkflowProcessInstance.getState'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemWaitForCompletionTest.executorCheckInTestFinishesWithHandler','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.WorkflowProcessInstance.getState org.drools.runtime.process.WorkflowProcessInstance.getState'
'com.salaboy.jbpm5.dev.guide.AsyncWorkItemWaitForCompletionTest.executorCheckInTestStoppedBefore','org.drools.runtime.StatefulKnowledgeSession.getId org.drools.runtime.StatefulKnowledgeSession.getWorkItemManager org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.WorkflowProcessInstance.getState'
'org.jboss.processFlow.bam.BAMService.start','org.drools.impl.EnvironmentFactory.newEnvironment org.drools.runtime.Environment.set'
'org.jbpm.examples.junit.BPMN2JUnitTests.testMinimalProcess','org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.ProcessInstance.getState'
'org.jbpm.examples.junit.BPMN2JUnitTests.testCompositeProcessWithDIGraphical','org.drools.runtime.StatefulKnowledgeSession.startProcess org.drools.runtime.process.ProcessInstance.getState'
