@relation weld

@attribute fqCaller string
@attribute fqCalls string

@data
'org.jboss.arquillian.testenricher.cdi.CDIInjectionEnricherTestCase.createDeployment','org.jboss.weld.bootstrap.api.helpers.SimpleServiceRegistry.<init> org.jboss.weld.bootstrap.spi.BeanDeploymentArchive.<init> org.jboss.weld.bootstrap.spi.Deployment.<init>'
'org.jboss.arquillian.testenricher.cdi.CDIInjectionEnricherTestCase.getBeansXml','org.jboss.weld.bootstrap.WeldBootstrap.parse'
'org.jboss.arquillian.testenricher.cdi.CDIInjectionEnricherTestCase.getServices','org.jboss.weld.bootstrap.spi.BeanDeploymentArchive.getServices'
'org.jboss.errai.container.CDIServletStateListener.CDIServletStateListener','org.jboss.weld.environment.servlet.util.Reflections.newInstance org.jboss.weld.environment.servlet.util.Reflections.newInstance'
'org.jboss.errai.container.CDIServletStateListener.contextDestroyed','org.jboss.weld.bootstrap.api.Bootstrap.shutdown org.jboss.weld.environment.servlet.util.Reflections.classForName org.jboss.weld.environment.tomcat.WeldForwardingAnnotationProcessor.restoreAnnotationProcessor org.jboss.weld.environment.servlet.util.Reflections.classForName'
'org.jboss.errai.container.CDIServletStateListener.contextInitialized','org.jboss.weld.environment.servlet.deployment.ServletDeployment.<init> org.jboss.weld.environment.servlet.deployment.ServletDeployment.getWebAppBeanDeploymentArchive org.jboss.weld.environment.servlet.services.ServletResourceInjectionServices.<init> org.jboss.weld.bootstrap.api.Bootstrap.startContainer org.jboss.weld.environment.servlet.deployment.ServletDeployment.getWebAppBeanDeploymentArchive org.jboss.weld.bootstrap.api.Bootstrap.getManager org.jboss.weld.environment.servlet.util.Reflections.classForName org.jboss.weld.environment.tomcat.WeldForwardingAnnotationProcessor.replaceAnnotationProcessor org.jboss.weld.environment.servlet.util.Reflections.classForName org.jboss.weld.environment.servlet.util.Reflections.classForName org.jboss.weld.environment.jetty.JettyWeldInjector.getName org.jboss.weld.environment.servlet.util.Reflections.classForName org.jboss.weld.environment.tomcat7.WeldForwardingInstanceManager.replacInstanceManager org.jboss.weld.bootstrap.api.Bootstrap.deployBeans'
'org.drools.cdi.test.CDITestRunner.createTest','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance'
'org.jsr107.tck.annotations.cdi.test.CdiBeanProvider.CdiBeanProvider','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.apache.struts2.cdi.CdiObjectFactoryTest.setUp','org.jboss.weld.environment.se.StartMain.<init> org.jboss.weld.environment.se.StartMain.go org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.opaeum.environment.cdi.test.CdiTestEnvironment.resolveBean','org.jboss.weld.manager.BeanManagerImpl.getBeans org.jboss.weld.manager.BeanManagerImpl.resolve org.jboss.weld.manager.BeanManagerImpl.createCreationalContext org.jboss.weld.manager.BeanManagerImpl.getReference'
'org.opaeum.environment.cdi.test.CdiTestEnvironment.initializeDeployment','org.jboss.weld.mock.MockBeanDeploymentArchive.<init> org.jboss.weld.mock.MockDeployment.<init> org.jboss.weld.mock.MockBeanDeploymentArchive.setBeansXmlFiles org.jboss.weld.mock.MockBeanDeploymentArchive.setBeanClasses org.jboss.weld.mock.MockServletLifecycle.<init> org.jboss.weld.mock.MockServletLifecycle.initialize org.jboss.weld.mock.MockServletLifecycle.beginApplication'
'org.opaeum.environment.cdi.test.CdiTestEnvironment.afterRequest','org.jboss.weld.mock.MockServletLifecycle.endRequest org.jboss.weld.mock.MockServletLifecycle.endSession'
'org.opaeum.environment.cdi.test.CdiTestEnvironment.beforeRequest','org.jboss.weld.mock.MockServletLifecycle.beginSession org.jboss.weld.mock.MockServletLifecycle.beginRequest'
'org.opaeum.environment.cdi.test.CdiTestEnvironment.getImplementationClass','org.jboss.weld.manager.BeanManagerImpl.getBeans org.jboss.weld.manager.BeanManagerImpl.resolve'
'org.jboss.errai.cdi.server.events.ConversationalEventImpl.fire','org.jboss.weld.manager.BeanManagerImpl.fireEvent org.jboss.weld.manager.BeanManagerImpl.fireEvent'
'net.ftlines.blog.cdidemo.cdi.ConversationalInterceptor.wrapInConversation','org.jboss.weld.context.ConversationContext.isActive org.jboss.weld.context.bound.BoundConversationContext.isActive org.jboss.weld.context.bound.MutableBoundRequest.<init> org.jboss.weld.context.bound.BoundConversationContext.associate org.jboss.weld.context.bound.BoundConversationContext.activate org.jboss.weld.context.bound.BoundConversationContext.deactivate org.jboss.weld.context.bound.BoundConversationContext.dissociate'
'org.jboss.seam.conversation.test.Deployments.baseDeployment','org.jboss.weld.environment.servlet.test.util.BeansXml.<init> org.jboss.weld.environment.servlet.test.util.BeansXml.<init>'
'org.jboss.as.weld.ejb.EjbRequestScopeActivationInterceptor.processInvocation','org.jboss.weld.manager.BeanManagerImpl.getContext org.jboss.weld.manager.BeanManagerImpl.getBeans org.jboss.weld.manager.BeanManagerImpl.resolve org.jboss.weld.manager.BeanManagerImpl.createCreationalContext org.jboss.weld.manager.BeanManagerImpl.getReference org.jboss.weld.context.ejb.EjbRequestContext.associate org.jboss.weld.context.ejb.EjbRequestContext.activate org.jboss.weld.context.ejb.EjbRequestContext.invalidate org.jboss.weld.context.ejb.EjbRequestContext.deactivate org.jboss.weld.context.ejb.EjbRequestContext.dissociate'
'pl.softwaremill.common.task.ExecuteWithRequestContext.doExecute','org.jboss.weld.context.bound.BoundRequestContext.associate org.jboss.weld.context.bound.BoundRequestContext.activate org.jboss.weld.context.bound.BoundRequestContext.invalidate org.jboss.weld.context.bound.BoundRequestContext.deactivate org.jboss.weld.context.bound.BoundRequestContext.dissociate'
'com.ctp.javaone.example.helloworld.HelloWorldMain.main','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.event org.jboss.weld.environment.se.events.ContainerInitialized.<init> org.jboss.weld.environment.se.Weld.shutdown'
'org.jboss.as.weld.injection.InjectableField.inject','org.jboss.weld.manager.BeanManagerImpl.getReference'
'org.beginningee6.tutorial.ItemBeanIT.init','org.jboss.weld.context.bound.MutableBoundRequest.<init> org.jboss.weld.context.bound.BoundConversationContext.associate org.jboss.weld.context.bound.BoundConversationContext.activate'
'org.apache.ode.server.ws.JAXWSTest.setUpBeforeClass','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.apache.ode.server.ws.JAXWSTest.tearDownAfterClass','org.jboss.weld.environment.se.Weld.shutdown'
'org.jboss.as.jaxrs.deployment.JaxrsCdiIntegrationProcessor.deploy','org.jboss.weld.bootstrap.spi.Metadata<javax.enterprise.inject.spi.Extension>.getValue org.jboss.weld.bootstrap.spi.Metadata<javax.enterprise.inject.spi.Extension>.<init>'
'org.jboss.as.weld.ejb.Jsr299BindingsInterceptor.Jsr299BindingsInterceptor','org.jboss.weld.manager.BeanManagerImpl.getEjbDescriptor org.jboss.weld.manager.BeanManagerImpl.getBean org.jboss.weld.manager.BeanManagerImpl.createCreationalContext org.jboss.weld.ejb.spi.InterceptorBindings.getAllInterceptors'
'org.jboss.as.weld.ejb.Jsr299BindingsInterceptor.doMethodInterception','org.jboss.weld.ejb.spi.InterceptorBindings.getMethodInterceptors'
'org.jboss.as.weld.ejb.Jsr299BindingsInterceptor.doLifecycleInterception','org.jboss.weld.ejb.spi.InterceptorBindings.getLifecycleInterceptors'
'org.jboss.as.weld.ejb.Jsr299BindingsInterceptor.getInterceptorBindings','org.jboss.weld.manager.BeanManagerImpl.getServices org.jboss.weld.ejb.spi.helpers.ForwardingEjbServices.delegate'
'org.jboss.as.weld.ejb.Jsr299BindingsInterceptor.addInterceptorInstance','org.jboss.weld.manager.BeanManagerImpl.getContext org.jboss.weld.manager.BeanManagerImpl.getServices'
'org.drools.cdi.KProjectCDITest.test1','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance'
'org.drools.cdi.KProjectCDITest.TestWeldSEDeployment.TestWeldSEDeployment','org.jboss.weld.environment.se.discovery.ImmutableBeanDeploymentArchive.<init>'
'org.drools.cdi.KProjectExtension.fixURL','org.jboss.weld.environment.se.discovery.url.ClasspathScanningException.<init>'
'org.drools.kproject.KProjectTest.treatCreateMultpleJarAndFileResources','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.Weld.shutdown'
'org.drools.kproject.KProjectTest.TestWeldSEDeployment.TestWeldSEDeployment','org.jboss.weld.environment.se.discovery.ImmutableBeanDeploymentArchive.<init>'
'com.test.weld.Main.main','org.jboss.weld.environment.se.StartMain.main'
'com.ctp.javaone.montecarlo.Main.main','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.ShutdownManager.shutdown'
'com.ctp.javaone.montecarlo.Main.run','org.jboss.weld.environment.se.WeldContainer.event org.jboss.weld.environment.se.events.ContainerInitialized.<init>'
'org.jboss.seam.persistence.test.jetty.ManagedPersistenceContextFlushModeTest.testChangedTouchedPersistenceContextFlushMode','org.jboss.weld.context.bound.MutableBoundRequest.<init> org.jboss.weld.context.bound.BoundConversationContext.associate org.jboss.weld.context.bound.BoundConversationContext.activate org.jboss.weld.context.bound.BoundConversationContext.deactivate'
'org.jboss.arquillian.container.weld.ee.embedded_1_1.mock.MockEjbDescriptor.createBusinessInterfaceDescriptor','org.jboss.weld.ejb.spi.BusinessInterfaceDescriptor<java.lang.Object>.<init>'
'org.jboss.human.interactions.NewAPITest.newApiGetDifferentServicesTest','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.Weld.shutdown'
'org.jboss.human.interactions.NewAPITest.newApiGetMainEntryPointTest','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.instance'
'org.jboss.human.interactions.NewAPITest.newApiGetMainEntryPointHidingTaskDefTest','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.instance'
'org.iotope.node.Node.main','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize'
'org.iotope.node.Node.instance','org.jboss.weld.environment.se.WeldContainer.instance'
'org.jboss.as.weld.services.bootstrap.ProxyServicesImpl.loadBeanClass','org.jboss.weld.exceptions.WeldException.<init>'
'org.jboss.arquillian.container.weld.ee.embedded_1_1.RequestLifeCycleCreator.callback','org.jboss.weld.manager.api.WeldManager.getName org.jboss.weld.manager.api.WeldManager.instance org.jboss.weld.context.bound.BoundRequestContext.associate org.jboss.weld.context.bound.BoundRequestContext.activate'
'org.jboss.arquillian.container.weld.ee.embedded_1_1.RequestLifeCycleDestroyer.callback','org.jboss.weld.manager.api.WeldManager.instance org.jboss.weld.context.bound.BoundRequestContext.invalidate org.jboss.weld.context.bound.BoundRequestContext.deactivate org.jboss.weld.context.bound.BoundRequestContext.dissociate'
'org.drools.guvnor.server.repository.SafeWeldListener.checkOnJBoss','org.jboss.weld.environment.servlet.Listener.<init>'
'org.apache.ode.server.Server.startDeamon','org.jboss.weld.environment.se.WeldContainer.instance'
'org.apache.ode.server.Server.start','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize'
'org.apache.ode.server.Server.stop','org.jboss.weld.environment.se.Weld.shutdown'
'org.apache.ode.server.Server.getBeanManager','org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.apache.ode.server.Server.getBeanInstance','org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.apache.ode.server.Server.createEvent','org.jboss.weld.environment.se.WeldContainer.event'
'org.jboss.arquillian.container.weld.se.embedded_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.ShrinkwrapBeanDeploymentArchiveImpl','org.jboss.weld.resources.spi.ResourceLoader.<init> org.jboss.weld.bootstrap.api.ServiceRegistry.add'
'org.jboss.arquillian.container.weld.se.embedded_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.getResources','org.jboss.weld.resources.spi.ResourceLoadingException.<init>'
'org.jboss.arquillian.container.weld.se.embedded_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.classForName','org.jboss.weld.resources.spi.ResourceLoadingException.<init>'
'org.jboss.arquillian.container.weld.se.embedded_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.getBeansXml','org.jboss.weld.bootstrap.api.Bootstrap.parse'
'org.jboss.arquillian.container.weld.se.embedded_1_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.ShrinkwrapBeanDeploymentArchiveImpl','org.jboss.weld.resources.spi.ResourceLoader.<init> org.jboss.weld.bootstrap.api.ServiceRegistry.add'
'org.jboss.arquillian.container.weld.se.embedded_1_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.getResources','org.jboss.weld.resources.spi.ResourceLoadingException.<init>'
'org.jboss.arquillian.container.weld.se.embedded_1_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.classForName','org.jboss.weld.resources.spi.ResourceLoadingException.<init>'
'org.jboss.arquillian.container.weld.se.embedded_1_1.shrinkwrap.ShrinkwrapBeanDeploymentArchiveImpl.getBeansXml','org.jboss.weld.bootstrap.api.Bootstrap.parse'
'org.jboss.seam.cron.examples.swinggrapher.SwingGrapherForm.formWindowClosed','org.jboss.weld.environment.se.ShutdownManager.shutdown'
'org.switchyard.as7.extension.deployment.SwitchYardCdiIntegrationProcessor.checkExtension','org.jboss.weld.bootstrap.spi.Metadata<javax.enterprise.inject.spi.Extension>.getLocation org.jboss.weld.bootstrap.spi.Metadata<javax.enterprise.inject.spi.Extension>.<init>'
'org.jbpm.task.utils.TaskServiceModule.TaskServiceModule','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.WeldContainer.instance'
'org.jbpm.task.utils.TaskServiceModule.dispose','org.jboss.weld.environment.se.Weld.shutdown'
'com.ctp.javaone.test.ThreadContextRule.evaluate','org.jboss.weld.environment.se.contexts.ThreadContext.activate org.jboss.weld.environment.se.contexts.ThreadContext.invalidate org.jboss.weld.environment.se.contexts.ThreadContext.deactivate'
'org.iotope.node.UnitNode.instance','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance'
'org.jboss.hibernateUniversity.criteria.action.UserManagerTest.testUserCreation','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.Weld.shutdown'
'org.jboss.hibernateUniversity.criteria.action.UserManagerTest.testQueries','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.Weld.shutdown'
'org.jboss.hibernateUniversity.criteria.action.UserManagerTest.testAvgQuery','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance org.jboss.weld.environment.se.Weld.shutdown'
'junit.rules.cdi.Weld.apply','org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.onsteroids.eve.api.WeldApi.createApi','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize'
'org.onsteroids.eve.api.WeldApi.shutdownApi','org.jboss.weld.environment.se.Weld.shutdown'
'org.onsteroids.eve.api.WeldApi.get','org.jboss.weld.environment.se.WeldContainer.instance'
'org.fakereplace.integration.weld.WeldClassChangeAware.afterChange','org.jboss.weld.bean.proxy.ProxyFactory.getProxyClass'
'org.apache.deltaspike.cdise.weld.WeldContainerControl.getBeanManager','org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.apache.deltaspike.cdise.weld.WeldContainerControl.boot','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize'
'org.apache.deltaspike.cdise.weld.WeldContainerControl.shutdown','org.jboss.weld.environment.se.Weld.shutdown'
'di.sample.cdi.dsl.WeldDslTest.init','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.instance'
'di.sample.cdi.dsl.WeldDslTest.shutdown','org.jboss.weld.environment.se.Weld.shutdown'
'di.sample.cdi.dsl.WeldDslTest.testDataStoreWeldSEContainer','org.jboss.weld.environment.se.WeldContainer.getBeanManager'
'org.jboss.as.weld.injection.WeldEEInjection.createWeldEEInjection','org.jboss.weld.manager.BeanManagerImpl.getServices org.jboss.weld.bean.AbstractClassBean.getInjectionTarget org.jboss.weld.manager.BeanManagerImpl.isQualifier org.jboss.weld.manager.BeanManagerImpl.getBeans org.jboss.weld.manager.BeanManagerImpl.resolve org.jboss.weld.manager.BeanManagerImpl.isQualifier org.jboss.weld.manager.BeanManagerImpl.getBeans org.jboss.weld.manager.BeanManagerImpl.resolve'
'cucumber.runtime.java.weld.WeldFactory.getInstance','org.jboss.weld.environment.se.WeldContainer.instance'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.getHttpConversationContext','org.jboss.weld.Container.instance'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.doAssociate','org.jboss.weld.context.http.HttpConversationContext.associate'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.doActivate','org.jboss.weld.context.http.HttpConversationContext.activate org.jboss.weld.context.http.HttpConversationContext.activate'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.doInvalidate','org.jboss.weld.context.http.HttpConversationContext.invalidate'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.doDeactivate','org.jboss.weld.context.http.HttpConversationContext.deactivate'
'org.jboss.seam.conversation.plugins.weld.WeldHttpSeamConversationContext.doDissociate','org.jboss.weld.context.http.HttpConversationContext.dissociate'
'testUtil.WeldJUnit4Runner.WeldJUnit4Runner','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize'
'testUtil.WeldJUnit4Runner.createTest','org.jboss.weld.environment.se.WeldContainer.instance'
'eg.dicomparison.containers.weld.WeldNoDeps.setUpContainer','org.jboss.weld.environment.se.Weld.<init> org.jboss.weld.environment.se.Weld.initialize org.jboss.weld.environment.se.WeldContainer.event org.jboss.weld.environment.se.events.ContainerInitialized.<init> org.jboss.weld.environment.se.WeldContainer.instance'
'net.camelpe.weld.requestcontext.WeldRequestContext.newRequestContext','org.jboss.weld.context.beanstore.HashMapBeanStore.<init>'
'org.jboss.arquillian.container.weld.se.embedded_1.WeldSEContainer.deploy','org.jboss.weld.bootstrap.WeldBootstrap.<init> org.jboss.weld.context.api.helpers.ConcurrentHashMapBeanStore.<init> org.jboss.weld.bootstrap.WeldBootstrap.startContainer org.jboss.weld.bootstrap.WeldBootstrap.getManager'
'org.jboss.arquillian.container.weld.se.embedded_1.WeldSEContainer.undeploy','org.jboss.weld.bootstrap.WeldBootstrap.shutdown'
'org.jboss.arquillian.container.weld.se.embedded_1.WeldSEContainer.deploy','org.jboss.weld.bootstrap.WeldBootstrap.<init> org.jboss.weld.bootstrap.WeldBootstrap.startContainer org.jboss.weld.bootstrap.WeldBootstrap.getManager'
'org.jboss.arquillian.container.weld.se.embedded_1.WeldSEContainer.getExtensions','org.jboss.weld.util.ServiceLoader.load'
'org.jboss.arquillian.container.weld.se.embedded_1.WeldSEContainer.undeploy','org.jboss.weld.bootstrap.WeldBootstrap.shutdown'
'org.jboss.as.weld.services.WeldService.start','org.jboss.weld.bootstrap.spi.BeanDeploymentArchive.getServices'
'org.jboss.seam.conversation.test.WeldSmokeTest.deployment','org.jboss.weld.environment.servlet.Listener.getName org.jboss.weld.resources.ManagerObjectFactory.getName'
