@relation webobjects

@attribute fqCaller string
@attribute fqCalls string

@data
'er.ajax.AjaxAutoComplete.listeJS','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex'
'er.ajax.AjaxAutoComplete.setStringValue','com.webobjects.foundation.NSArray.objectEnumerator'
'er.ajax.AjaxAutoComplete.appendItemToResponse','com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOContext._setCurrentComponent com.webobjects.appserver.WOElement.appendToResponse com.webobjects.appserver.WOContext._setCurrentComponent com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxAutoComplete.handleRequest','com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOResponse.appendContentString com.webobjects.foundation.NSArray.objectEnumerator com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxDefaultSubmitButton.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxDraggable.draggableObjectForPage','com.webobjects.appserver.WOComponent.context'
'er.ajax.AjaxDraggable.appendToResponse','com.webobjects.appserver.WOContext.session com.webobjects.appserver.WOContext.session'
'er.ajax.AjaxDraggable.createAjaxOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxFunctionLink.AjaxFunctionLink','com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver._private.WODynamicElementCreationException.<init>'
'er.ajax.AjaxFunctionLink.isDisabled','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.booleanValueInComponent'
'er.ajax.AjaxFunctionLink._appendAttributesToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxFunctionLink.processAssociations','com.webobjects.appserver._private.WOConstantValueAssociation.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxHighlight.AjaxHighlight','com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey com.webobjects.foundation.NSDictionary.valueForKey'
'er.ajax.AjaxHighlight.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse._appendTagAttributeAndValue com.webobjects.appserver.WOAssociation.booleanValueInComponent com.webobjects.appserver.WOAssociation.booleanValueInComponent com.webobjects.appserver.WOAssociation.booleanValueInComponent com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxHighlight.highlightMetadataForObject','com.webobjects.foundation.NSMutableDictionary.objectForKey'
'er.ajax.AjaxHighlight.highlight','com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxInPlaceEditTemplate.processAssociations','com.webobjects.appserver._private.WOConstantValueAssociation.<init> com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxModalDialogOpener.rejectOpen','com.webobjects.appserver.WOContext.request'
'er.ajax.AjaxModalDialogOpener.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxModalDialogOpener.ajaxRequestOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.look.components.AjaxNotificationCenter.setD2wContext','com.webobjects.directtoweb.D2WContext.equals com.webobjects.foundation.NSNotificationCenter.defaultCenter com.webobjects.foundation.NSNotificationCenter.defaultCenter com.webobjects.foundation.NSNotificationCenter.defaultCenter com.webobjects.foundation.NSNotificationCenter.defaultCenter'
'er.ajax.look.components.AjaxNotificationCenter.updateContainerIDs','com.webobjects.foundation.NSMutableArray<java.lang.String>.componentsJoinedByString'
'er.ajax.look.components.AjaxNotificationCenter.propertyChanged','com.webobjects.foundation.NSNotification.object com.webobjects.foundation.NSNotification.object com.webobjects.foundation.NSNotification.object com.webobjects.foundation.NSMutableArray<java.lang.String>.addObjectsFromArray com.webobjects.foundation.NSMutableArray<java.lang.String>.componentsJoinedByString'
'er.ajax.look.components.AjaxNotificationCenter.registerPropertyObserverID','com.webobjects.foundation.NSNotification.object com.webobjects.foundation.NSNotification.object com.webobjects.foundation.NSMutableDictionary<java.lang.String,java.lang.String>.setObjectForKey'
'er.ajax.AjaxObserveField.createAjaxOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxObserveField.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOContext.component com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.addEntriesFromDictionary com.webobjects.foundation.NSMutableDictionary.removeObjectForKey com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.foundation.NSMutableDictionary.removeObjectForKey com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxObserveField.nameInContext','com.webobjects.appserver.WOContext.elementID'
'er.ajax.AjaxObserveField.invokeAction','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOContext.wasActionInvoked com.webobjects.appserver.WOContext.wasFormSubmitted com.webobjects.appserver.WOContext.setActionInvoked'
'er.ajax.look.components.AjaxObservingSwitch.id','com.webobjects.foundation.NSNotificationCenter.defaultCenter'
'er.ajax.look.components.AjaxObservingSwitch.postChangeNotification','com.webobjects.foundation.NSNotificationCenter.defaultCenter'
'er.ajax.AjaxProxy.addRequiredWebResources','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'er.ajax.AjaxProxy.handleRequest','com.webobjects.appserver.WORequest.contentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxSelectionList.list','com.webobjects.foundation.NSArray.equals com.webobjects.foundation.NSArray.mutableClone com.webobjects.foundation.NSMutableArray.insertObjectAtIndex'
'er.ajax.AjaxSelectionList.selectedIndex','com.webobjects.foundation.NSArray.indexOfObject'
'er.ajax.AjaxSelectionList.takeValuesFromRequest','com.webobjects.appserver.WOContext.wasFormSubmitted com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex'
'er.ajax.json.client.AjaxStatelessJSONClient.appendToResponse','com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOContext.session com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxTextHinter.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUpdateContainer.takeValuesFromRequest','com.webobjects.appserver.WOContext.component'
'er.ajax.AjaxUpdateContainer.invokeAction','com.webobjects.appserver.WOContext.component'
'er.ajax.AjaxUpdateContainer.createAjaxOptions','com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.<init> com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject com.webobjects.foundation.NSMutableArray<er.ajax.AjaxOption>.addObject'
'er.ajax.AjaxUpdateContainer.expandInsertionFromOptions','com.webobjects.foundation.NSMutableDictionary<java.lang.String,java.lang.String>.objectForKey com.webobjects.foundation.NSMutableDictionary<java.lang.String,java.lang.String>.setObjectForKey'
'er.ajax.AjaxUpdateContainer.removeDefaultOptions','com.webobjects.foundation.NSDictionary.mutableClone com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.removeObjectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.removeObjectForKey com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.removeObjectForKey'
'er.ajax.AjaxUpdateContainer.createObserveFieldOptions','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject'
'er.ajax.AjaxUpdateContainer.appendToResponse','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString com.webobjects.foundation.NSDictionary.count com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUpdateContainer.handleRequest','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUpdateContainer._containerID','com.webobjects.appserver.WOContext.component'
'er.ajax.AjaxUpdateContainer.updateContainerID','com.webobjects.foundation.NSDictionary.objectForKey'
'er.prototaculous.AjaxUpdater._options','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.immutableClone'
'er.prototaculous.AjaxUpdater.options','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
'er.prototaculous.AjaxUpdaterLink.invokeAction','com.webobjects.appserver.WOComponent._setIsPage'
'er.prototaculous.widgets.AjaxUpload._options','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.add com.webobjects.foundation.NSMutableArray.immutableClone'
'er.prototaculous.widgets.AjaxUpload.options','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
'er.prototaculous.widgets.AjaxUpload.takeValuesFromRequest','com.webobjects.appserver.WORequest.formValueForKey com.webobjects.appserver.WORequest.formValueForKey com.webobjects.appserver.WORequest.formValuesForKey com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.appserver.WORequest.formValueForKey com.webobjects.appserver.WORequest.multipartIterator com.webobjects.appserver.WOMultipartIterator.nextFormData com.webobjects.appserver.WOMultipartIterator.WOFormData.contentDispositionHeaders com.webobjects.foundation.NSDictionary<java.lang.Object,java.lang.String>.objectForKey com.webobjects.appserver.WOMultipartIterator.nextFormData com.webobjects.appserver.WOMultipartIterator.WOFormData.contentDispositionHeaders com.webobjects.foundation.NSDictionary<java.lang.Object,java.lang.String>.valueForKey com.webobjects.foundation.NSDictionary<java.lang.Object,java.lang.String>.valueForKey com.webobjects.appserver.WOMultipartIterator.WOFormData.formDataInputStream com.webobjects.appserver.WOContext.session'
'er.ajax.AjaxUtils.setPageReplacementCacheKey','com.webobjects.appserver.WOContext.request'
'er.ajax.AjaxUtils.createResponse','com.webobjects.appserver.WOContext.response com.webobjects.appserver.WOContext.response com.webobjects.appserver.WOResponse.headers com.webobjects.appserver.WOResponse.userInfo com.webobjects.appserver.WOResponse.contentString com.webobjects.appserver.WOContext._setResponse'
'er.ajax.AjaxUtils.addResourceInHead','com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOApplication.application com.webobjects.appserver.WOContext.request'
'er.ajax.AjaxUtils.shouldHandleRequest','com.webobjects.appserver.WOContext.elementID com.webobjects.appserver.WOContext.senderID'
'er.ajax.AjaxUtils.updateMutableUserInfoWithAjaxInfo','com.webobjects.appserver.WOContext.response com.webobjects.foundation.NSMutableDictionary.takeValueForKey'
'er.ajax.AjaxUtils.javascriptResponse','com.webobjects.appserver.WOContext.request'
'er.ajax.AjaxUtils.appendScript','com.webobjects.appserver.WOContext.request com.webobjects.appserver.WOContext.response com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUtils.appendScriptHeaderIfNecessary','com.webobjects.appserver.WOResponse.setHeader'
'er.ajax.AjaxUtils.appendScriptHeader','com.webobjects.appserver.WOResponse.appendContentString com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUtils.appendScriptFooter','com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxUtils.hasBinding','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey'
'er.ajax.AjaxUtils.bindingNamed','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey'
'er.ajax.AjaxUtils.stringValueForBinding','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey com.webobjects.appserver.WOAssociation.valueInComponent'
'er.ajax.AjaxUtils.valueForBinding','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey com.webobjects.appserver.WOAssociation.valueInComponent'
'er.ajax.AjaxUtils.booleanValueForBinding','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey com.webobjects.appserver.WOAssociation.booleanValueInComponent'
'er.ajax.AjaxUtils.setValueForBinding','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey com.webobjects.appserver.WOAssociation.setValue'
'er.ajax.AjaxUtils.arrayValueForAssociation','com.webobjects.appserver.WOAssociation.valueInComponent'
'er.ajax.AjaxUtils.arrayValueForBinding','com.webobjects.appserver.WOComponent.valueForBinding'
'er.ajax.AjaxUtils.arrayValueForObject','com.webobjects.foundation.NSArray.<init> com.webobjects.foundation.NSArray.<init> com.webobjects.foundation.NSArray.<init>'
'er.ajax.AjaxUtils.ajaxComponentActionUrl','com.webobjects.appserver.WOContext.componentActionURL com.webobjects.appserver.WOApplication.application'
'er.ajax.AjaxUtils.appendTagAttributeAndValue','com.webobjects.foundation.NSDictionary<java.lang.String,com.webobjects.appserver.WOAssociation>.objectForKey com.webobjects.appserver.WOAssociation.valueInComponent com.webobjects.appserver.WOResponse._appendTagAttributeAndValue'
'er.ajax.AjaxUtils.redirectTo','com.webobjects.appserver.WOComponent.context com.webobjects.appserver.WOComponent.pageWithName com.webobjects.appserver.WOContext.request'
'er.ajax.AjaxUtils.updateDomElement','com.webobjects.appserver.WOResponse.appendContentString'
'er.ajax.AjaxValue.javascriptValue','com.webobjects.foundation.NSArray.objectEnumerator com.webobjects.foundation.NSDictionary.keyEnumerator com.webobjects.foundation.NSDictionary.objectForKey com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.foundation.NSArray.objectEnumerator'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.recupererAnalyse','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.toString','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectEnumerator'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.lancerAnalyse','com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.count'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.tokenizationChaine','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.analyseToken','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSArray.objectEnumerator com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject com.webobjects.foundation.NSMutableArray.addObject'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.lancerSimulation','com.webobjects.foundation.NSMutableDictionary.<init>'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.constructionArbre','com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSArray.objectEnumerator com.webobjects.foundation.NSMutableArray.containsObject com.webobjects.foundation.NSMutableArray.addObject'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.creerEcCtFictif','com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.chercherEcCt','com.webobjects.foundation.NSDictionary.objectForKey'
'org.cocktail.ipweb.serveur.controlleur.Analyseur.creationEcConst','com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.objectForKey com.webobjects.foundation.NSMutableDictionary.setObjectForKey'
'$basePackage.Application.main','com.webobjects.appserver.WOApplication.main'
'org.cocktail.ipweb.serveur.Application.Application','com.webobjects.foundation.NSTimeZone.timeZoneWithName com.webobjects.foundation.NSTimeZone.setDefault com.webobjects.foundation.NSTimestampFormatter.<init> com.webobjects.foundation.NSTimestampFormatter.<init> com.webobjects.foundation.NSTimestampFormatter.<init> com.webobjects.foundation.NSTimestamp.<init> com.webobjects.foundation.NSTimestamp.<init> com.webobjects.foundation.NSTimeZone.getDisplayName com.webobjects.eoaccess.EOModelGroup.defaultGroup com.webobjects.eoaccess.EODatabaseContext.registeredDatabaseContextForModel com.webobjects.eoaccess.EODatabaseContext.adaptorContext com.webobjects.eoaccess.EOAdaptor.connectionDictionary com.webobjects.foundation.NSDictionary.objectForKey com.webobjects.foundation.NSDictionary.objectForKey com.webobjects.foundation.NSDictionary.objectForKey'
'org.cocktail.ipweb.serveur.Application.getDBAnneeEnCours','com.webobjects.eoaccess.EOUtilities.objectsWithFetchSpecificationAndBindings com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSArray.objectAtIndex com.webobjects.eocontrol.EOGenericRecord.valueForKey'
'org.cocktail.ipweb.serveur.Application.getDBAnneesUniv','com.webobjects.eoaccess.EOUtilities.objectsWithFetchSpecificationAndBindings com.webobjects.foundation.NSArray.count com.webobjects.foundation.NSMutableArray.<init> com.webobjects.foundation.NSArray.objectEnumerator com.webobjects.eocontrol.EOGenericRecord.valueForKey com.webobjects.foundation.NSMutableArray.addObject'
'org.cocktail.ipweb.serveur.Application.initSharedEOs','com.webobjects.eocontrol.EOSharedEditingContext.defaultSharedEditingContext com.webobjects.eoaccess.EOUtilities.databaseContextForModelNamed com.webobjects.eoaccess.EOModelGroup.defaultGroup com.webobjects.eoaccess.EOModelGroup.fetchSpecificationNamed com.webobjects.eoaccess.EOModelGroup.fetchSpecificationNamed com.webobjects.eoaccess.EOModelGroup.fetchSpecificationNamed com.webobjects.eoaccess.EOModelGroup.fetchSpecificationNamed com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.<init> com.webobjects.foundation.NSMutableDictionary.<init>'
