@relation twitter4j

@attribute fqCaller string
@attribute fqCalls string

@data
'com.robertszkutak.androidexamples.twitterexample.AndroidTwitterExample.sendTweetToTwitter','twitter4j.auth.AccessToken.<init> twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus'
'com.twitstreet.twitter.AnnouncerMgrImpl.loadAnnouncers','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken'
'com.twitstreet.twitter.AnnouncerMgrImpl.announceFromRandomAnnouncer','twitter4j.Twitter.updateStatus twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.announceForDiabloBird','twitter4j.Twitter.updateStatus twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.announceFromTwitStreetGame','twitter4j.Twitter.updateStatus'
'com.twitstreet.twitter.AnnouncerMgrImpl.retweet','twitter4j.Twitter.retweetStatus twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.retweetForDiabloBird','twitter4j.Twitter.retweetStatus twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.follow','twitter4j.Twitter.createFriendship twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.followForDiabloBird','twitter4j.Twitter.createFriendship twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.favourite','twitter4j.Twitter.createFavorite twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.favouriteForDiabloBird','twitter4j.Twitter.createFavorite twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.reply','twitter4j.StatusUpdate.<init> twitter4j.StatusUpdate.inReplyToStatusId twitter4j.Twitter.updateStatus twitter4j.Twitter.getScreenName'
'com.twitstreet.twitter.AnnouncerMgrImpl.replyForDiabloBird','twitter4j.StatusUpdate.<init> twitter4j.StatusUpdate.inReplyToStatusId twitter4j.Twitter.updateStatus twitter4j.Twitter.getScreenName'
'com.gsbina.android.adot4j4a.loader.AsyncTimelineLoader.AsyncTimelineLoader','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.conf.ConfigurationBuilder.setOAuthConsumerSecret twitter4j.conf.ConfigurationBuilder.setOAuthAccessToken twitter4j.conf.ConfigurationBuilder.setOAuthAccessTokenSecret twitter4j.conf.ConfigurationBuilder.build twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'com.gsbina.android.adot4j4a.loader.AsyncTimelineLoader.loadInBackground','twitter4j.Twitter.getPublicTimeline twitter4j.Twitter.getHomeTimeline twitter4j.Twitter.getUserTimeline twitter4j.Twitter.getMentions twitter4j.Twitter.getRetweetedByMe twitter4j.Twitter.getRetweetsOfMe twitter4j.Twitter.getRetweetedToMe twitter4j.Paging.<init> twitter4j.Twitter.getRetweetedToUser twitter4j.Paging.<init> twitter4j.Twitter.getRetweetedByUser twitter4j.Twitter.getRetweets twitter4j.Twitter.getFavorites twitter4j.Status.getUser twitter4j.TwitterException.printStackTrace'
'com.example.android.recipe102.Auth.onOKButton','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getOAuthAccessToken twitter4j.http.AccessToken.getToken twitter4j.http.AccessToken.getTokenSecret twitter4j.TwitterException.printStackTrace'
'com.tmm.android.twitter.AuthActivity.checkForSavedLogin','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken'
'com.tmm.android.twitter.AuthActivity.getAccessToken','twitter4j.http.AccessToken.<init>'
'com.tmm.android.twitter.AuthActivity.onResume','twitter4j.http.AccessToken.<init> twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken'
'com.tmm.android.twitter.AuthActivity.storeAccessToken','twitter4j.http.AccessToken.getToken twitter4j.http.AccessToken.getTokenSecret'
'com.appspot.skillmaps.server.controller.twitter.AuthController.run','twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthorizationURL'
'h2weibo.controllers.AuthServlet.doGet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getOAuthRequestToken'
'com.bourke.finch.BaseFinchActivity.initTwitter','twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken'
'com.bourke.finch.BaseFinchActivity.showUserInActionbar','twitter4j.auth.AccessToken.getUserId'
'com.bourke.finch.BaseFinchActivity.onSuccess','twitter4j.User.getScreenName'
'com.bourke.finch.BaseFinchActivity.onFailure','twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.printStackTrace'
'edu.umd.cs.dmonner.tweater.BaseStatusEater.process','twitter4j.Status.getId twitter4j.Status.getId'
'com.bourke.finch.BaseTimelineFragment.refresh','twitter4j.Paging.<init> twitter4j.Paging.setCount twitter4j.Status.getId twitter4j.Paging.setSinceId twitter4j.Paging.getSinceId twitter4j.Paging.getMaxId twitter4j.Paging.getSinceId twitter4j.Paging.getMaxId'
'com.bourke.finch.BaseTimelineFragment.onSuccess','twitter4j.Paging.getMaxId twitter4j.ResponseList.remove twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.Status.getId twitter4j.Paging.setMaxId twitter4j.Paging.getSinceId twitter4j.Paging.getMaxId twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.ResponseList.remove'
'com.bourke.finch.BaseTimelineFragment.onFailure','twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.printStackTrace'
'com.bourke.finch.BaseTimelineFragment.loadNextPage','twitter4j.Paging.<init> twitter4j.Paging.setCount twitter4j.Status.getId twitter4j.Paging.setMaxId'
'org.mariotaku.twidere.loader.BaseUserListsLoader.loadInBackground','twitter4j.TwitterException.printStackTrace twitter4j.CursorSupport.getNextCursor twitter4j.CursorSupport.getPreviousCursor'
'.Bootstrap.doJob','twitter4j.StatusListener.<init>'
'edu.umd.cs.dmonner.tweater.csv.CSVStatusEater.persist','twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getGeoLocation twitter4j.GeoLocation.getLatitude twitter4j.GeoLocation.getLongitude twitter4j.User.getLocation twitter4j.User.getLocation twitter4j.User.getLang twitter4j.User.getLang twitter4j.Status.isRetweet twitter4j.Status.getRetweetCount twitter4j.Status.getRetweetedStatus twitter4j.User.getId twitter4j.User.getScreenName twitter4j.User.getFollowersCount twitter4j.User.getFriendsCount twitter4j.Status.getId twitter4j.Status.getCreatedAt twitter4j.Status.getText twitter4j.User.getCreatedAt twitter4j.User.getStatusesCount twitter4j.User.getListedCount twitter4j.User.isVerified twitter4j.User.getUtcOffset'
'example.android.twittersample.CallBackActivity.onCreate','twitter4j.TwitterException.printStackTrace twitter4j.auth.AccessToken.getToken twitter4j.auth.AccessToken.getTokenSecret twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.auth.AccessToken.getToken twitter4j.auth.AccessToken.getTokenSecret twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.updateStatus twitter4j.TwitterException.printStackTrace twitter4j.TwitterException.isCausedByNetworkIssue'
'com.twitstreet.servlet.CallBackServlet.doGet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.getOAuthAccessToken twitter4j.auth.AccessToken.getUserId twitter4j.auth.AccessToken.getScreenName twitter4j.auth.AccessToken.getToken twitter4j.auth.AccessToken.getTokenSecret twitter4j.Twitter.showUser'
'unity.controller.login.CallbackController.run','twitter4j.Twitter.getOAuthAccessToken twitter4j.TwitterException.printStackTrace twitter4j.Twitter.getId twitter4j.Twitter.getScreenName twitter4j.Twitter.getProfileImage twitter4j.Twitter.getScreenName'
'h2weibo.controllers.CallbackServlet.doGet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.verifyCredentials twitter4j.User.getScreenName twitter4j.Twitter.getUserTimeline twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.get twitter4j.Status.getId'
'io.beancounter.publisher.twitter.adapters.CommentPublisher.publish','twitter4j.Twitter.updateStatus'
'.Connection.Connection','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthorizationURL twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.getId twitter4j.Twitter.getFriendsIDs'
'com.rhymestore.web.ContextListener.contextInitialized','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getScreenName twitter4j.Twitter.getScreenName'
'com.rhymestore.web.ContextListener.contextDestroyed','twitter4j.Twitter.shutdown'
'org.mariotaku.twidere.fragment.ConversationFragment.ShowConversationTask.doInBackground','twitter4j.Twitter.showStatus twitter4j.Twitter.showStatus'
'jp.katahirado.android.tsubunomi.task.CreateFriendshipsTask.doInBackground','twitter4j.Twitter.createFriendship'
'de.jungblut.bsp.DataStreamProcessing.setup','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'de.jungblut.bsp.DataStreamProcessing.bsp','twitter4j.Twitter.getUserTimeline twitter4j.Status.getUser twitter4j.Status.getText twitter4j.Status.getUser twitter4j.Status.getUser twitter4j.Status.getText twitter4j.TwitterException.printStackTrace'
'org.apache.camel.component.twitter.consumer.directmessage.DirectMessageConsumer.pollConsume','twitter4j.Paging.<init> twitter4j.DirectMessage.getId'
'org.apache.camel.component.twitter.consumer.directmessage.DirectMessageConsumer.pollConsume','twitter4j.Paging.<init> twitter4j.DirectMessage.getId'
'com.nookdevs.twook.services.DirectMessagesDownloaderService.getTweets','twitter4j.Twitter.getDirectMessages twitter4j.DirectMessage.getText twitter4j.DirectMessage.getSender twitter4j.DirectMessage.getSender twitter4j.TwitterException.getMessage'
'net.fortytwo.twitlogic.model.Entities.Entities','twitter4j.HashtagEntity.getText twitter4j.URLEntity.getURL'
'com.t3hh4xx0r.tweezee.twitter.EntryAdd.getFollowing','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.getFriendsIDs twitter4j.Twitter.lookupUsers twitter4j.User.getScreenName twitter4j.TwitterException.printStackTrace'
'com.t3hh4xx0r.tweezee.twitter.EntryAdd.getToken','twitter4j.auth.AccessToken.<init>'
'com.t3hh4xx0r.tweezee.twitter.EntryAdd.setProfilePic','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getProfileImage twitter4j.ProfileImage.getURL'
'org.jboss.ejb3.examples.ch08.statusupdate.mdb.EnvironmentSpecificTwitterClientUtil.getTwitterClient','twitter4j.Twitter.<init>'
'jp.katahirado.android.tsubunomi.task.FavoriteTask.doInBackground','twitter4j.Twitter.createFavorite'
'com.nookdevs.twook.services.FavoriteTimelineDownloaderService.getTweets','twitter4j.Twitter.getFavorites twitter4j.TwitterException.getMessage'
'de.jetwick.ese.search.Feeding.createReal','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Query.<init> twitter4j.Query.setRpp twitter4j.Twitter.search twitter4j.Tweet.getId twitter4j.Tweet.getFromUser twitter4j.Tweet.getText twitter4j.Tweet.getCreatedAt twitter4j.Tweet.getFromUserId'
'net.flighttweets.tweets.FetcherTask.populateRepliesQueue','twitter4j.Status.getInReplyToStatusId twitter4j.Status.getInReplyToScreenName twitter4j.Status.getInReplyToStatusId'
'net.flighttweets.tweets.FetcherTask.fetchUserTweets','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Paging.<init> twitter4j.Paging.maxId twitter4j.Paging.count twitter4j.Twitter.getUserTimeline'
'net.flighttweets.tweets.FetcherTask.getTweet','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.showStatus'
'net.flighttweets.tweets.FetcherTask.markReplyAsFetched','twitter4j.Status.getId'
'net.flighttweets.tweets.FetcherTask.updateFetchingStatus','twitter4j.Status.getCreatedAt twitter4j.Status.getId twitter4j.Status.getCreatedAt twitter4j.Status.getUser twitter4j.Status.getId twitter4j.Status.getCreatedAt twitter4j.Status.getUser twitter4j.Status.getId'
'net.flighttweets.tweets.FetcherTask.run','twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.getStatusCode'
'net.davidrenz.twitter.parser.stream.filter.FileOutputFilterListener.onDeletionNotice','twitter4j.StatusDeletionNotice.getStatusId'
'net.davidrenz.twitter.parser.stream.filter.FileOutputFilterListener.onStatus','twitter4j.Status.getUser twitter4j.Status.getText'
'org.apache.camel.component.twitter.consumer.streaming.FilterConsumer.createFilter','twitter4j.FilterQuery.<init> twitter4j.FilterQuery.locations twitter4j.FilterQuery.track twitter4j.FilterQuery.follow twitter4j.FilterQuery.setIncludeEntities'
'org.apache.camel.component.twitter.consumer.streaming.FilterConsumer.createFilter','twitter4j.FilterQuery.<init> twitter4j.FilterQuery.locations twitter4j.FilterQuery.track twitter4j.FilterQuery.follow twitter4j.FilterQuery.setIncludeEntities'
'net.davidrenz.twitter.parser.stream.filter.FilterStreamParser.filter','twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.TwitterException.<init> twitter4j.FilterQuery.<init> twitter4j.TwitterStream.filter'
'com.bourke.finch.common.FinchTwitterFactory.FinchTwitterFactory','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.conf.ConfigurationBuilder.setOAuthConsumerSecret twitter4j.conf.ConfigurationBuilder.setUseSSL twitter4j.conf.ConfigurationBuilder.build twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'edu.umd.cs.dmonner.tweater.finder.Finder.process','twitter4j.Status.getId twitter4j.Status.getId twitter4j.Status.getCreatedAt'
'edu.umd.cs.dmonner.tweater.finder.FinderWorker.lookupNext','twitter4j.Twitter.showStatus twitter4j.Status.getRateLimitStatus twitter4j.RateLimitStatus.getRemainingHits twitter4j.RateLimitStatus.getResetTime twitter4j.TwitterException.getRateLimitStatus twitter4j.RateLimitStatus.getRemainingHits twitter4j.RateLimitStatus.getResetTime twitter4j.TwitterException.getMessage twitter4j.TwitterException.getMessage twitter4j.TwitterException.getMessage'
'edu.umd.cs.dmonner.tweater.finder.FinderWorker.processNext','twitter4j.Status.getId twitter4j.Status.getId'
'h2weibo.utils.filters.FlickrImageFilter.extraceFromFullURL','twitter4j.internal.org.json.JSONObject.<init> twitter4j.internal.org.json.JSONObject.getJSONObject twitter4j.internal.org.json.JSONObject.getInt twitter4j.internal.org.json.JSONObject.getJSONArray twitter4j.internal.org.json.JSONArray.length twitter4j.internal.org.json.JSONArray.getJSONObject twitter4j.internal.org.json.JSONObject.get twitter4j.internal.org.json.JSONObject.getString'
'com.twitstreet.twitter.FollowBackMgrImpl.start','twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.TwitterStream.setOAuthConsumer twitter4j.auth.AccessToken.<init> twitter4j.TwitterStream.setOAuthAccessToken twitter4j.StatusListener.<init> twitter4j.TwitterStream.addListener twitter4j.FilterQuery.<init> twitter4j.FilterQuery.count twitter4j.FilterQuery.track twitter4j.TwitterStream.filter'
'com.twitstreet.twitter.FollowBackMgrImpl.onStatus','twitter4j.Status.getUser'
'com.nookdevs.twook.services.FollowedDownloaderService.getTweets','twitter4j.Twitter.getFriendsStatuses twitter4j.TwitterException.getMessage'
'it.unibz.controller.follower.FollowerController.handleRenderRequestInternal','twitter4j.Twitter.getFriendsIDs twitter4j.Twitter.showUser'
'com.nookdevs.twook.services.FollowersDownloaderService.getTweets','twitter4j.Twitter.getFollowersStatuses twitter4j.TwitterException.getMessage'
'org.example.osgi.mailbox.twitter.FriendsTimeline.activate','twitter4j.Twitter.<init>'
'org.example.osgi.mailbox.twitter.FriendsTimeline.getInitialTimeline','twitter4j.Twitter.getFriendsTimeline twitter4j.Status.getId'
'org.example.osgi.mailbox.twitter.FriendsTimeline.getTimelineSinceId','twitter4j.Twitter.getFriendsTimelineByPage twitter4j.Status.getId'
'ru.abishev.wiki.example1.FunctionalDetector.main','twitter4j.TwitterStreamFactory.<init> twitter4j.TwitterStreamFactory.getInstance twitter4j.StatusListener.<init> twitter4j.TwitterStream.addListener twitter4j.TwitterStream.sample'
'ru.abishev.wiki.example1.FunctionalDetector.onStatus','twitter4j.Status.getText twitter4j.Status.getText twitter4j.Status.getUser twitter4j.Status.getText'
'org.bouil.twifip.GetAccessTokenSecret.main','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthorizationURL twitter4j.Twitter.getOAuthAccessToken twitter4j.Twitter.getOAuthAccessToken twitter4j.TwitterException.getStatusCode twitter4j.TwitterException.printStackTrace twitter4j.Twitter.verifyCredentials twitter4j.Twitter.updateStatus twitter4j.Status.getText'
'org.bouil.twifip.GetAccessTokenSecret.storeAccessToken','twitter4j.auth.AccessToken.getToken twitter4j.auth.AccessToken.getTokenSecret'
'com.rhymestore.twitter.commands.GetMentionsCommand.execute','twitter4j.Paging.<init> twitter4j.Paging.<init> twitter4j.Twitter.getMentions twitter4j.Status.getUser twitter4j.Status.getId twitter4j.Status.getUser twitter4j.Status.getText twitter4j.ResponseList<twitter4j.Status>.isEmpty twitter4j.ResponseList<twitter4j.Status>.size twitter4j.ResponseList<twitter4j.Status>.isEmpty twitter4j.ResponseList<twitter4j.Status>.get'
'com.rhymestore.twitter.commands.GetMentionsCommand.isCurrentUser','twitter4j.User.getScreenName twitter4j.Twitter.getScreenName'
'com.rhymestore.twitter.commands.GetMentionsCommand.isValidMention','twitter4j.Status.getText'
'com.rhymestore.twitter.commands.GetMentionsCommandIT.setUp','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'com.rhymestore.twitter.commands.GetMentionsCommandIT.tearDown','twitter4j.Twitter.shutdown'
'jp.senchan.android.wasatter.next.task.GetTwitterOAuthAccessTokenTask.doInBackground','twitter4j.TwitterException.printStackTrace'
'jp.senchan.android.wasatter.next.task.GetTwitterOAuthRequestURLTask.doInBackground','twitter4j.TwitterException.printStackTrace'
'org.jclouds.demo.tweetstore.config.GuiceServletConfig.contextInitialized','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'org.jclouds.demo.tweetstore.config.GuiceServletConfig.contextInitialized','twitter4j.conf.ConfigurationBuilder.<init> twitter4j.conf.ConfigurationBuilder.setOAuthConsumerKey twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance'
'org.apache.camel.component.twitter.consumer.timeline.HomeConsumer.pollConsume','twitter4j.Paging.<init> twitter4j.Status.getId'
'org.apache.camel.component.twitter.consumer.timeline.HomeConsumer.pollConsume','twitter4j.Paging.<init> twitter4j.Status.getId'
'com.nookdevs.twook.services.HomeTimelineDownloaderService.getTweets','twitter4j.Twitter.getHomeTimeline twitter4j.TwitterException.getMessage'
'com.bourke.finch.HomeTimelineFragment.onSuccess','twitter4j.Status.getId'
'com.bourke.finch.HomeTimelineFragment.onFailure','twitter4j.TwitterException.printStackTrace'
'com.bourke.finch.HomeTimelineFragment.ActionModeTweet.onActionItemClicked','twitter4j.Status.getId'
'org.mariotaku.twidere.loader.IDsUsersLoader.getIDsArray','twitter4j.IDs.getIDs'
'org.mariotaku.twidere.loader.IDsUsersLoader.getUsers','twitter4j.IDs.getIDs twitter4j.Twitter.lookupUsers twitter4j.IDs.getIDs twitter4j.User.getId'
'com.intec.porksaver.social.ImplTwitter.ImplTwitter','twitter4j.TwitterFactory.<init> twitter4j.TwitterFactory.getInstance twitter4j.Twitter.setOAuthConsumer'
'com.intec.porksaver.social.ImplTwitter.postiarTweet','twitter4j.Twitter.updateStatus twitter4j.TwitterException.getMessage twitter4j.TwitterException.printStackTrace'
'com.intec.porksaver.social.ImplTwitter.loginNewUser','twitter4j.Twitter.getOAuthRequestToken twitter4j.auth.RequestToken.getAuthenticationURL'
'com.intec.porksaver.social.ImplTwitter.loginAuthorisedUser','twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken'
'org.mariotaku.twidere.loader.IncomingFriendshipsLoader.getIDs','twitter4j.Twitter.getIncomingFriendships'
'org.hornetq.integration.twitter.impl.IncomingTweetsHandler.start','twitter4j.Paging.<init> twitter4j.TwitterFactory.<init> twitter4j.http.AccessToken.<init> twitter4j.TwitterFactory.getOAuthAuthorizedInstance twitter4j.Twitter.verifyCredentials twitter4j.Paging.setCount twitter4j.Twitter.getHomeTimeline twitter4j.ResponseList.get twitter4j.Status.getId twitter4j.Paging.setSinceId twitter4j.Paging.getSinceId twitter4j.Paging.setCount'
'org.hornetq.integration.twitter.impl.IncomingTweetsHandler.poll','twitter4j.Twitter.getHomeTimeline twitter4j.ResponseList.size twitter4j.ResponseList.size twitter4j.ResponseList.get twitter4j.Status.toString twitter4j.ResponseList.get twitter4j.Status.getId twitter4j.Paging.setSinceId twitter4j.Paging.getSinceId'
'org.hornetq.integration.twitter.impl.IncomingTweetsHandler.putTweetIntoMessage','twitter4j.Status.getText twitter4j.Status.getId twitter4j.Status.getSource twitter4j.Status.getCreatedAt twitter4j.Status.isTruncated twitter4j.Status.getInReplyToStatusId twitter4j.Status.getInReplyToUserId twitter4j.Status.isFavorited twitter4j.Status.isRetweet twitter4j.Status.getContributors twitter4j.Status.getGeoLocation twitter4j.GeoLocation.getLatitude twitter4j.GeoLocation.getLongitude twitter4j.Status.getPlace twitter4j.Place.getId'
'twickery.web.page.IndexPageScoper.apply','twitter4j.auth.AccessToken.<init> twitter4j.Twitter.setOAuthAccessToken twitter4j.Twitter.verifyCredentials'
