@relation netty

@attribute fqCaller string
@attribute fqCalls string

@data
'cgl.iotcloud.streaming.http.listener.HttpListenerHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.handler.codec.http.HttpRequest.getUri io.netty.handler.codec.http.HttpRequest.getContent io.netty.buffer.ChannelBufferInputStream.<init>'
'cgl.iotcloud.streaming.http.listener.HttpListenerPipelineFactory.getPipeline','io.netty.channel.Channels.pipeline io.netty.handler.codec.http.HttpRequestDecoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpResponseEncoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.stream.ChunkedWriteHandler.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpChunkAggregator.<init> io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
'cgl.iotcloud.streaming.http.server.HttpServerEndpoint.start','io.netty.channel.socket.nio.NioServerSocketChannelFactory.<init> io.netty.bootstrap.ServerBootstrap.<init> io.netty.bootstrap.ServerBootstrap.setPipelineFactory io.netty.bootstrap.ServerBootstrap.bind io.netty.channel.group.ChannelGroup.add'
'cgl.iotcloud.streaming.http.server.HttpServerEndpoint.stop','io.netty.channel.group.ChannelGroup.close io.netty.channel.group.ChannelGroupFuture.awaitUninterruptibly io.netty.channel.socket.nio.NioServerSocketChannelFactory.releaseExternalResources'
'cgl.iotcloud.streaming.http.server.InboundHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.channel.MessageEvent.getMessage io.netty.handler.codec.http.HttpRequest.getUri io.netty.handler.codec.http.HttpRequest.isChunked io.netty.channel.MessageEvent.getChannel io.netty.handler.codec.http.HttpHeaders.isKeepAlive io.netty.handler.codec.http.HttpRequest.isChunked io.netty.channel.MessageEvent.getMessage io.netty.handler.codec.http.HttpChunk.isLast io.netty.channel.MessageEvent.getChannel io.netty.handler.codec.http.HttpHeaders.isKeepAlive io.netty.handler.codec.http.HttpRequest.isChunked'
'cgl.iotcloud.streaming.http.server.InboundHandler.exceptionCaught','io.netty.channel.ExceptionEvent.getCause io.netty.channel.ExceptionEvent.getChannel io.netty.channel.ExceptionEvent.getChannel'
'redis.netty4.IntegerReply.write','io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes'
'redis.server.netty.Main.main','io.netty.bootstrap.ServerBootstrap.<init> io.netty.channel.socket.nio.NioEventLoop.<init> io.netty.channel.socket.nio.NioEventLoop.<init> io.netty.bootstrap.ServerBootstrap.eventLoop io.netty.channel.socket.nio.NioServerSocketChannel.<init> io.netty.channel.ChannelInitializer<io.netty.channel.socket.SocketChannel>.<init> io.netty.bootstrap.ServerBootstrap.bind io.netty.channel.ChannelFuture.channel io.netty.bootstrap.ServerBootstrap.shutdown'
'redis.server.netty.Main.initChannel','io.netty.channel.socket.SocketChannel.pipeline io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
'redis.netty4.MultiBulkReply.write','io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes'
'org.jboss.errai.bus.server.io.websockets.NettyQueueChannel.isConnected','io.netty.channel.Channel.isConnected'
'org.jboss.errai.bus.server.io.websockets.NettyQueueChannel.write','io.netty.handler.codec.http.websocketx.TextWebSocketFrame.<init> io.netty.channel.Channel.write'
'org.jboss.errai.bus.server.io.websockets.NettyQueueChannel.getId','io.netty.channel.Channel.getId'
'cgl.iotcloud.streaming.http.server.OutboundHandler.messageReceived','io.netty.channel.ChannelHandlerContext.getChannel io.netty.channel.MessageEvent.getMessage io.netty.handler.codec.http.HttpResponse.isChunked io.netty.handler.codec.http.HttpHeaders.isKeepAlive io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.succeededFuture io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.succeededFuture io.netty.channel.MessageEvent.getMessage io.netty.handler.codec.http.HttpChunk.isLast io.netty.handler.codec.http.HttpHeaders.isKeepAlive io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.succeededFuture io.netty.handler.codec.http.HttpChunk.isLast io.netty.handler.codec.http.HttpHeaders.isKeepAlive io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.succeededFuture'
'cgl.iotcloud.streaming.http.server.OutboundHandler.exceptionCaught','io.netty.channel.ExceptionEvent.getCause io.netty.channel.ExceptionEvent.getChannel io.netty.channel.ExceptionEvent.getChannel'
'com.torrent4j.net.peerwire.traffic.PeerTrafficShapingHandler.doAccounting','io.netty.handler.traffic.TrafficCounter.getLastReadThroughput io.netty.handler.traffic.TrafficCounter.getLastWriteThroughput'
'com.torrent4j.net.peerwire.codec.PeerWireFrameDecoder.decode','io.netty.buffer.ChannelBuffer.readerIndex io.netty.buffer.ChannelBuffer.skipBytes io.netty.buffer.ChannelBuffer.copy io.netty.buffer.ChannelBuffer.readableBytes io.netty.buffer.ChannelBuffer.readerIndex io.netty.buffer.ChannelBuffer.readInt io.netty.buffer.ChannelBuffer.readableBytes io.netty.buffer.ChannelBuffer.readerIndex io.netty.buffer.ChannelBuffer.slice io.netty.buffer.ChannelBuffer.skipBytes io.netty.buffer.ChannelBuffer.readerIndex'
'com.torrent4j.net.peerwire.codec.PeerWireFrameEncoder.encode','io.netty.buffer.ChannelBuffer.readerIndex io.netty.buffer.ChannelBuffer.readableBytes io.netty.buffer.ChannelBuffer.setInt'
'com.torrent4j.net.peerwire.PeerWireHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.MessageEvent.getChannel io.netty.channel.ChannelHandlerContext.sendUpstream'
'com.torrent4j.net.peerwire.PeerWireHandler.writeRequested','io.netty.channel.MessageEvent.getMessage io.netty.channel.MessageEvent.getFuture io.netty.channel.ChannelFutureListener.<init> io.netty.channel.MessageEvent.getFuture io.netty.channel.ChannelFutureListener.<init> io.netty.channel.MessageEvent.getFuture io.netty.channel.ChannelFutureListener.<init> io.netty.channel.ChannelHandlerContext.sendDownstream'
'com.torrent4j.net.peerwire.PeerWireHandler.operationComplete','io.netty.channel.ChannelFuture.getChannel io.netty.channel.ChannelFuture.getChannel io.netty.channel.ChannelFuture.isSuccess io.netty.channel.ChannelFuture.isSuccess'
'com.torrent4j.net.peerwire.codec.PeerWireMessageDecoder.decode','io.netty.buffer.ChannelBuffer.readableBytes io.netty.buffer.ChannelBuffer.readByte'
'com.torrent4j.net.peerwire.codec.PeerWireMessageEncoder.encode','io.netty.buffer.ChannelBuffers.dynamicBuffer io.netty.buffer.ChannelBuffer.writeInt'
'com.torrent4j.net.peerwire.PeerWirePipelineFactory.getPipeline','io.netty.channel.Channels.pipeline io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast io.netty.handler.logging.LoggingHandler.<init> io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
'com.torrent4j.net.peerwire.PeerWireProtocol.start','io.netty.bootstrap.ServerBootstrap.setPipelineFactory io.netty.bootstrap.ClientBootstrap.setPipelineFactory io.netty.bootstrap.ServerBootstrap.bind'
'com.torrent4j.net.peerwire.PeerWireProtocol.stop','io.netty.bootstrap.ClientBootstrap.releaseExternalResources io.netty.channel.Channel.close io.netty.bootstrap.ServerBootstrap.releaseExternalResources'
'com.torrent4j.net.peerwire.PeerWireProtocol.connect','io.netty.bootstrap.ClientBootstrap.connect io.netty.channel.ChannelFuture.isSuccess io.netty.channel.ChannelFuture.getChannel'
'com.torrent4j.net.peerwire.PeerWireProtocolPeer.connect','io.netty.channel.Channel.getRemoteAddress io.netty.channel.Channel.connect'
'com.torrent4j.net.peerwire.PeerWireProtocolPeer.isConnected','io.netty.channel.Channel.isConnected'
'com.torrent4j.net.peerwire.PeerWireProtocolPeer.disconnect','io.netty.channel.Channel.disconnect'
'com.torrent4j.net.peerwire.PeerWireProtocolPeer.write','io.netty.channel.Channel.write'
'com.torrent4j.net.peerwire.messages.PortMessage.writeImpl','io.netty.buffer.ChannelBuffer.writeInt'
'com.torrent4j.net.peerwire.messages.PortMessage.readImpl','io.netty.buffer.ChannelBuffer.readInt'
'redis.netty4.RedisClient.write','io.netty.channel.Channel.write'
'redis.netty4.RedisClient.main','io.netty.channel.socket.nio.NioSocketChannel.<init> io.netty.channel.socket.nio.NioEventLoopGroup.<init> io.netty.channel.socket.nio.NioEventLoopGroup.register io.netty.channel.socket.SocketChannel.pipeline io.netty.channel.ChannelInboundMessageHandlerAdapter<redis.netty4.Reply<?>>.<init> io.netty.channel.socket.SocketChannel.connect io.netty.channel.ChannelFutureListener.<init>'
'redis.netty4.RedisClientBase.RedisClientBase','io.netty.channel.socket.nio.NioEventLoopGroup.register'
'redis.netty4.RedisClientBase.connect','io.netty.channel.socket.nio.NioSocketChannel.<init> io.netty.channel.socket.SocketChannel.pipeline io.netty.channel.ChannelInboundMessageHandlerAdapter<redis.netty4.Reply<?>>.<init> io.netty.channel.socket.SocketChannel.connect'
'redis.netty4.RedisClientBase.send','io.netty.channel.socket.SocketChannel.write'
'redis.server.netty.RedisCommandDecoder.decode','io.netty.buffer.ByteBuf.readByte io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.skipBytes io.netty.buffer.ByteBuf.readByte io.netty.buffer.ByteBuf.readerIndex io.netty.buffer.ByteBuf.readerIndex io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.skipBytes'
'redis.server.netty.RedisCommandHandler.messageReceived','io.netty.channel.ChannelHandlerContext.nextOutboundByteBuffer io.netty.channel.ChannelHandlerContext.close io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes io.netty.channel.ChannelHandlerContext.flush'
'redis.netty4.RedisReplyDecoder.readBytes','io.netty.buffer.ByteBuf.readSlice io.netty.buffer.ByteBuf.readByte io.netty.buffer.ByteBuf.readByte'
'redis.netty4.RedisReplyDecoder.receive','io.netty.buffer.ByteBuf.readByte io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.skipBytes io.netty.buffer.ByteBuf.bytesBefore io.netty.buffer.ByteBuf.readBytes io.netty.buffer.ByteBuf.skipBytes'
'redis.ReplyTest.testReadWrite','io.netty.buffer.Unpooled.buffer io.netty.buffer.Unpooled.buffer io.netty.buffer.Unpooled.buffer io.netty.buffer.Unpooled.wrappedBuffer io.netty.buffer.ByteBuf.toString io.netty.buffer.Unpooled.buffer io.netty.buffer.Unpooled.buffer io.netty.buffer.Unpooled.wrappedBuffer io.netty.buffer.ByteBuf.toString'
'com.torrent4j.net.peerwire.messages.RequestMessage.writeImpl','io.netty.buffer.ChannelBuffer.writeInt io.netty.buffer.ChannelBuffer.writeInt io.netty.buffer.ChannelBuffer.writeInt'
'com.torrent4j.net.peerwire.messages.RequestMessage.readImpl','io.netty.buffer.ChannelBuffer.readInt io.netty.buffer.ChannelBuffer.readInt io.netty.buffer.ChannelBuffer.readInt'
'cgl.iotcloud.streaming.http.server.ResponseWriter.write','io.netty.handler.codec.http.DefaultHttpResponse.<init> io.netty.handler.codec.http.HttpResponse.setHeader io.netty.handler.codec.http.HttpResponse.setHeader io.netty.channel.Channel.write io.netty.channel.ChannelFuture.addListener'
'cgl.iotcloud.streaming.http.server.ServerConfiguration.ServerConfiguration','io.netty.channel.socket.nio.NioClientSocketChannelFactory.<init> io.netty.bootstrap.ClientBootstrap.<init> io.netty.bootstrap.ClientBootstrap.setPipelineFactory'
'cgl.iotcloud.streaming.http.server.ServerPipelineFactory.getPipeline','io.netty.channel.Channels.pipeline io.netty.handler.logging.LoggingHandler.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpRequestDecoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.handler.codec.http.HttpResponseEncoder.<init> io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
'org.ineto.niosocks.Socks4Protocol.processMessage','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.processMessage','io.netty.buffer.ChannelBuffer.array'
'org.ineto.niosocks.Socks5Protocol.processConnection','io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectIPv4','io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectDomain','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.connectIPv6','io.netty.buffer.ChannelBuffer.getBytes io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.isConnectionRequest','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.isBindRequest','io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.Socks5Protocol.checkCapacity','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.capacity'
'org.ineto.niosocks.Socks5Protocol.isIdentifierMethodSelectionMessage','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.capacity'
'org.ineto.niosocks.SocksPipelineFactory.getPipeline','io.netty.channel.Channels.pipeline io.netty.handler.execution.ExecutionHandler.<init> io.netty.channel.ChannelPipeline.addLast io.netty.channel.ChannelPipeline.addLast'
'org.ineto.niosocks.SocksProtocols.create','io.netty.buffer.ChannelBuffer.capacity io.netty.buffer.ChannelBuffer.getByte io.netty.buffer.ChannelBuffer.getByte'
'org.ineto.niosocks.SocksServer.SocksServer','io.netty.channel.socket.nio.NioClientSocketChannelFactory.<init> io.netty.channel.socket.nio.NioServerSocketChannelFactory.<init> io.netty.bootstrap.ServerBootstrap.<init> io.netty.handler.execution.OrderedMemoryAwareThreadPoolExecutor.<init> io.netty.bootstrap.ServerBootstrap.setPipelineFactory io.netty.bootstrap.ServerBootstrap.setOption io.netty.bootstrap.ServerBootstrap.setOption io.netty.bootstrap.ServerBootstrap.setOption io.netty.bootstrap.ServerBootstrap.setOption io.netty.bootstrap.ServerBootstrap.bind'
'org.ineto.niosocks.SocksServer.join','io.netty.channel.Channel.getCloseFuture'
'org.ineto.niosocks.SocksServer.shutdown','io.netty.channel.Channel.close io.netty.handler.execution.OrderedMemoryAwareThreadPoolExecutor.shutdownNow io.netty.channel.ChannelFactory.releaseExternalResources io.netty.channel.socket.ClientSocketChannelFactory.releaseExternalResources'
'org.ineto.niosocks.SocksServerHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.buffer.ChannelBuffer.readerIndex io.netty.buffer.ChannelBuffer.writerIndex io.netty.buffer.ChannelBuffer.slice io.netty.channel.Channel.isWritable io.netty.buffer.ChannelBuffer.array io.netty.channel.Channels.write io.netty.channel.MessageEvent.getChannel io.netty.buffer.ChannelBuffer.array io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.close io.netty.buffer.ChannelBuffer.array io.netty.channel.MessageEvent.getChannel io.netty.channel.Channels.close io.netty.channel.MessageEvent.getChannel io.netty.channel.Channel.setReadable io.netty.bootstrap.ClientBootstrap.<init> io.netty.bootstrap.ClientBootstrap.setOption io.netty.bootstrap.ClientBootstrap.getPipeline io.netty.bootstrap.ClientBootstrap.connect io.netty.channel.ChannelFutureListener.<init> io.netty.channel.ChannelFuture.addListener io.netty.channel.MessageEvent.getChannel io.netty.buffer.ChannelBuffers.wrappedBuffer'
'org.ineto.niosocks.SocksServerHandler.operationComplete','io.netty.channel.ChannelFuture.isSuccess io.netty.channel.ChannelFuture.getChannel io.netty.channel.ChannelFuture.getChannel io.netty.channel.Channel.setReadable io.netty.buffer.ChannelBuffers.wrappedBuffer io.netty.channel.Channel.isWritable io.netty.buffer.ChannelBuffers.wrappedBuffer io.netty.channel.Channels.write io.netty.channel.Channels.close'
'org.ineto.niosocks.SocksServerHandler.channelClosed','io.netty.channel.ChannelStateEvent.getChannel'
'org.ineto.niosocks.SocksServerHandler.exceptionCaught','io.netty.channel.ExceptionEvent.getCause io.netty.channel.ExceptionEvent.getChannel io.netty.channel.Channels.close io.netty.channel.Channel.isConnected io.netty.channel.Channels.close'
'org.ineto.niosocks.SocksServerHandler.closeOnFlush','io.netty.channel.Channel.isConnected io.netty.channel.Channel.write'
'org.ineto.niosocks.SocksServerHandler.write','io.netty.channel.Channel.isWritable io.netty.channel.Channel.write io.netty.channel.Channel.setReadable'
'redis.netty4.StatusReply.write','io.netty.buffer.ByteBuf.writeByte io.netty.buffer.ByteBuf.writeBytes io.netty.buffer.ByteBuf.writeBytes'
'com.torrent4j.net.peerwire.traffic.TorrentTrafficShapingHandler.doAccounting','io.netty.handler.traffic.TrafficCounter.getLastReadThroughput io.netty.handler.traffic.TrafficCounter.getLastWriteThroughput'
'org.ineto.niosocks.TrafficHandler.messageReceived','io.netty.channel.MessageEvent.getMessage io.netty.channel.Channel.isWritable io.netty.buffer.ChannelBuffer.array io.netty.channel.Channels.write io.netty.channel.MessageEvent.getChannel'
'org.ineto.niosocks.TrafficHandler.channelInterestChanged','io.netty.channel.ChannelStateEvent.getChannel io.netty.channel.Channel.setReadable'
'org.ineto.niosocks.TrafficHandler.exceptionCaught','io.netty.channel.ExceptionEvent.getCause io.netty.channel.ExceptionEvent.getChannel'
'org.ineto.niosocks.TrafficHandler.closeOnFlush','io.netty.channel.Channel.isConnected io.netty.channel.Channel.write'
